sku,ProductDisplayName,brand,category,subcategory,season,usage,price,msrp,currency,attributes,image_url,ratings,review count
SKU000451,Men Black & Brown Reversible Belt,Van Heusen,Accessories,Belts,Summer,Formal,1660,2240,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_138.jpeg,4.08,86
SKU000452,Unisex Sunglasses VH214-C3,Van Heusen,Accessories,Eyewear,Winter,Casual,1840,2850,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Unisex""}",product_images/product_139.jpeg,4.51,62
SKU000453,Women Sunglasses AS177-C1,Allen Solly,Accessories,Eyewear,Winter,Casual,1740,2800,INR,"{""sizes"": [""One Size""], ""color"": ""Grey"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_140.jpeg,4.51,666
SKU000454,Men Canvas Grey Belt,Allen Solly,Accessories,Belts,Summer,Casual,630,1030,INR,"{""sizes"": [""One Size""], ""color"": ""Grey"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_141.jpeg,4.6,55
SKU000455,Women Purple Sunglass,Allen Solly,Accessories,Eyewear,Winter,Casual,1340,1670,INR,"{""sizes"": [""One Size""], ""color"": ""Purple"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_142.jpeg,3.21,58
SKU000456,Men Black Jeans,Peter England,Apparel,Bottomwear,Summer,Casual,1510,2100,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Black"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_143.jpeg,4.59,277
SKU000457,Men Black Sunglasses,Van Heusen,Accessories,Eyewear,Winter,Casual,1980,2950,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_144.jpeg,3.94,78
SKU000458,Men Blue Tie,Allen Solly,Accessories,Ties,Summer,Formal,950,1560,INR,"{""sizes"": [""One Size""], ""color"": ""Blue"", ""material"": ""Polyester Blend"", ""gender"": ""Male""}",product_images/product_145.jpeg,3.84,5
SKU000459,Unisex Purple Sunglasses,Van Heusen,Accessories,Eyewear,Winter,Casual,1230,1700,INR,"{""sizes"": [""One Size""], ""color"": ""Purple"", ""material"": ""Plastic & Metal"", ""gender"": ""Unisex""}",product_images/product_146.jpeg,3.9,114
SKU000460,Men Black & Brown Reversible Belt,Van Heusen,Free Items,Free Gifts,Summer,Formal,1720,2240,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_147.jpeg,4.29,118
SKU000461,Women Sunglasses AS166-C2,Allen Solly,Accessories,Eyewear,Winter,Casual,2020,2300,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_148.jpeg,4.42,80
SKU000462,Men Black Wallet,Peter England,Accessories,Wallets,Summer,Casual,1370,1720,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_149.jpeg,4.78,49
SKU000463,Unisex Sunglasses AS123-C2,Allen Solly,Accessories,Eyewear,Winter,Casual,1540,2300,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Unisex""}",product_images/product_150.jpeg,4.21,64
SKU000464,Unisex Casual Beige Bag,Peter England,Accessories,Bags,Fall,Casual,1410,2210,INR,"{""sizes"": [""One Size""], ""color"": ""Beige"", ""material"": ""Polyurethane"", ""gender"": ""Unisex""}",product_images/product_151.jpeg,4.11,10
SKU000465,Men Leather Black Belt,Peter England,Accessories,Belts,Summer,Casual,1110,1610,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_152.jpeg,3.52,46
SKU000466,Men Black Wallet,Peter England,Accessories,Wallets,Summer,Casual,1750,2000,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_153.jpeg,3.66,18
SKU000467,Unisex Sunglasses AS123-C1,Allen Solly,Accessories,Eyewear,Winter,Casual,1010,1680,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Plastic & Metal"", ""gender"": ""Unisex""}",product_images/product_154.jpeg,4.47,615
SKU000468,Women Thin Silver Frame Sunglasses,Allen Solly,Accessories,Eyewear,Winter,Casual,2640,2940,INR,"{""sizes"": [""One Size""], ""color"": ""Silver"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_155.jpeg,3.4,89
SKU000469,Men Black Wallet,Peter England,Accessories,Wallets,Summer,Casual,1050,1380,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_156.jpeg,4.57,66
SKU000470,Men Elite Grey Tie,Peter England,Accessories,Ties,Summer,Formal,970,1440,INR,"{""sizes"": [""One Size""], ""color"": ""Grey"", ""material"": ""Polyester Blend"", ""gender"": ""Male""}",product_images/product_157.jpeg,4.68,15
SKU000471,Men Check Navy Blue Shirt,Peter England,Apparel,Topwear,Fall,Casual,1410,1640,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Blue"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_158.jpeg,3.28,715
SKU000472,Men Brown Belt,Peter England,Accessories,Belts,Summer,Casual,1180,1760,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_159.jpeg,4.65,578
SKU000473,Men Elements Brown Wallet,Peter England,Accessories,Wallets,Fall,Casual,1240,1920,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_160.jpeg,4.46,110
SKU000474,Men Brown Belt,Peter England,Accessories,Belts,Summer,Casual,1310,1730,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_161.jpeg,3.36,146
SKU000475,Men Stripes Blue Polo T-Shirt,Peter England,Apparel,Topwear,Fall,Casual,1230,1580,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Blue"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_162.jpeg,3.86,106
SKU000476,Men Brown Striped Shirt,Peter England,Apparel,Topwear,Fall,Formal,1540,2030,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Brown"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_163.jpeg,4.53,127
SKU000477,Woman Black Shorts,Allen Solly,Apparel,Bottomwear,Summer,Casual,1980,2350,INR,"{""sizes"": [""26"", ""28"", ""30"", ""32"", ""34""], ""color"": ""Black"", ""material"": ""Denim"", ""gender"": ""Female""}",product_images/product_164.jpeg,4.55,496
SKU000478,Woman Khaki Trousers,Allen Solly,Apparel,Bottomwear,Summer,Casual,1650,1880,INR,"{""sizes"": [""26"", ""28"", ""30"", ""32"", ""34""], ""color"": ""Khaki"", ""material"": ""Denim"", ""gender"": ""Female""}",product_images/product_165.jpeg,4.42,103
SKU000479,Men Solid Red Polo T-Shirt,Peter England,Apparel,Topwear,Fall,Casual,1170,1330,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Red"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_166.jpeg,4.21,75
SKU000480,Men Brown Giza Cotton Shirt,Van Heusen,Apparel,Topwear,Spring,Smart Casual,1200,1770,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Brown"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_167.jpeg,3.37,558
SKU000481,Men Brown Check Shirt,Peter England,Apparel,Topwear,Summer,Casual,1090,1330,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Brown"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_168.jpeg,4.43,61
SKU000482,Men Elite Navy Blue Tie,Peter England,Accessories,Ties,Summer,Formal,670,990,INR,"{""sizes"": [""One Size""], ""color"": ""Blue"", ""material"": ""Polyester Blend"", ""gender"": ""Male""}",product_images/product_169.jpeg,3.35,63
SKU000483,Women Sunglasses AS205-C2,Allen Solly,Accessories,Eyewear,Winter,Casual,1650,2030,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_170.jpeg,3.5,717
SKU000484,Men Green Printed T-shirt,Peter England,Apparel,Topwear,Fall,Casual,1170,1460,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Green"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_171.jpeg,4.51,40
SKU000485,Men Canvas Peach Belt,Allen Solly,Accessories,Belts,Summer,Casual,840,1130,INR,"{""sizes"": [""One Size""], ""color"": ""Peach"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_172.jpeg,4.52,33
SKU000486,Unisex Brown Aviator Sunglasses VH217-C1,Van Heusen,Accessories,Eyewear,Winter,Casual,1860,2140,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Unisex""}",product_images/product_173.jpeg,4.28,56
SKU000487,Men Navy Blue Tie,Allen Solly,Accessories,Ties,Summer,Formal,1150,1880,INR,"{""sizes"": [""One Size""], ""color"": ""Blue"", ""material"": ""Polyester Blend"", ""gender"": ""Male""}",product_images/product_174.jpeg,4.48,172
SKU000488,Men Grey Sunglasses,Van Heusen,Accessories,Eyewear,Winter,Casual,2180,2580,INR,"{""sizes"": [""One Size""], ""color"": ""Grey"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_175.jpeg,4.51,42
SKU000489,Men Black  Belt,Van Heusen,Accessories,Belts,Summer,Formal,930,1550,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_176.jpeg,3.21,224
SKU000490,Kids Girls Poplin Pink Shorts,Allen Solly,Apparel,Bottomwear,Summer,Casual,1580,2480,INR,"{""sizes"": [""26"", ""28"", ""30"", ""32"", ""34""], ""color"": ""Pink"", ""material"": ""Denim"", ""gender"": ""Female""}",product_images/product_177.jpeg,4.02,34
SKU000491,Men Blue & Grey Tie,Allen Solly,Accessories,Ties,Summer,Formal,730,1130,INR,"{""sizes"": [""One Size""], ""color"": ""Blue"", ""material"": ""Polyester Blend"", ""gender"": ""Male""}",product_images/product_178.jpeg,4.22,116
SKU000492,Woman Beige Trousers,Van Heusen,Apparel,Bottomwear,Summer,Formal,2390,3130,INR,"{""sizes"": [""26"", ""28"", ""30"", ""32"", ""34""], ""color"": ""Beige"", ""material"": ""Denim"", ""gender"": ""Female""}",product_images/product_179.jpeg,3.49,580
SKU000493,Women Oversized Sunglasses AH219-C1,Allen Solly,Accessories,Eyewear,Winter,Casual,1980,2590,INR,"{""sizes"": [""One Size""], ""color"": ""Grey"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_180.jpeg,3.69,16
SKU000494,Unisex Sunglasses VH214-C2,Van Heusen,Accessories,Eyewear,Winter,Casual,1100,1780,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Unisex""}",product_images/product_181.jpeg,3.97,115
SKU000495,Men Black & Brown Reversible Belt,Van Heusen,Accessories,Belts,Summer,Formal,2070,2380,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_182.jpeg,3.32,110
SKU000496,Women Printed Sunglasses AS177-C2,Allen Solly,Accessories,Eyewear,Winter,Casual,1760,2890,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_183.jpeg,4.03,7
SKU000497,Woman Grey Jeggings,Allen Solly,Apparel,Bottomwear,Summer,Casual,1520,1970,INR,"{""sizes"": [""26"", ""28"", ""30"", ""32"", ""34""], ""color"": ""Grey"", ""material"": ""Denim"", ""gender"": ""Female""}",product_images/product_184.jpeg,4.54,78
SKU000498,Men Black Formal Trousers,Peter England,Apparel,Bottomwear,Summer,Casual,1440,1980,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Black"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_185.jpeg,3.78,47
SKU000499,Woman Grey Straight Fit Trousers,Van Heusen,Apparel,Bottomwear,Summer,Formal,1450,2100,INR,"{""sizes"": [""26"", ""28"", ""30"", ""32"", ""34""], ""color"": ""Grey"", ""material"": ""Denim"", ""gender"": ""Female""}",product_images/product_186.jpeg,4.46,45
SKU000500,Men Elite Black Tie,Peter England,Accessories,Ties,Summer,Formal,1710,1950,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Polyester Blend"", ""gender"": ""Male""}",product_images/product_187.jpeg,4.73,109
SKU000501,Woman Grey Shirt,Allen Solly,Apparel,Topwear,Summer,Casual,1080,1250,INR,"{""sizes"": [""XS"", ""S"", ""M"", ""L"", ""XL""], ""color"": ""Grey"", ""material"": ""Cotton Blend"", ""gender"": ""Female""}",product_images/product_188.jpeg,3.24,28
SKU000502,Men Purple Printed T-shirt,Peter England,Apparel,Topwear,Fall,Casual,1170,1460,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Purple"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_189.jpeg,3.2,430
SKU000503,Women Oversized Sunglasses AS205-C1,Allen Solly,Accessories,Eyewear,Winter,Casual,1240,1760,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_190.jpeg,3.79,98
SKU000504,Men Black Belt,Peter England,Accessories,Belts,Summer,Casual,1340,1550,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_191.jpeg,4.19,81
SKU000505,Men Stripes Yellow Polo T-Shirt,Peter England,Apparel,Topwear,Fall,Casual,1530,1720,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Yellow"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_192.jpeg,4.63,65
SKU000506,Women Sunglasses AS203-C3,Allen Solly,Accessories,Eyewear,Winter,Casual,1650,1890,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_193.jpeg,4.16,297
SKU000507,Men Green Check Shirt,Peter England,Apparel,Topwear,Fall,Casual,1280,1500,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Green"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_194.jpeg,4.11,102
SKU000508,Unisex Casual Beige Bag,Peter England,Accessories,Bags,Summer,Casual,2730,3240,INR,"{""sizes"": [""One Size""], ""color"": ""Beige"", ""material"": ""Polyurethane"", ""gender"": ""Unisex""}",product_images/product_195.jpeg,4.32,90
SKU000509,Men Brown Wallet,Peter England,Accessories,Wallets,Summer,Casual,2490,3450,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_196.jpeg,3.26,74
SKU000510,Men Elite Purple Tie,Peter England,Accessories,Ties,Summer,Formal,830,1020,INR,"{""sizes"": [""One Size""], ""color"": ""Purple"", ""material"": ""Polyester Blend"", ""gender"": ""Male""}",product_images/product_197.jpeg,4.41,102
SKU000511,Men Stripes Navy Blue Shirt,Peter England,Apparel,Topwear,Fall,Casual,1350,1620,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Blue"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_198.jpeg,4.54,139
SKU000512,Men Leather Brown Belt,Peter England,Accessories,Belts,Summer,Casual,1220,1460,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_199.jpeg,3.92,22
SKU000513,Unisex Sunglasses AS123-C3,Allen Solly,Accessories,Eyewear,Winter,Casual,1440,2130,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Unisex""}",product_images/product_200.jpeg,4.08,731
SKU000514,Men Brown Wallet,Peter England,Accessories,Wallets,Summer,Casual,2600,3210,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_201.jpeg,3.54,772
SKU000515,Women Sunglasses AS166-C3,Allen Solly,Accessories,Eyewear,Winter,Casual,2120,2470,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_202.jpeg,4.07,564
SKU000516,Men Leather Brown Belt,Peter England,Accessories,Belts,Summer,Casual,1280,1740,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_203.jpeg,4.19,10
SKU000517,Men Black Belt,Peter England,Accessories,Belts,Summer,Casual,1110,1320,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_204.jpeg,3.42,11
SKU000518,Unisex Casual Beige Bag,Peter England,Accessories,Bags,Fall,Casual,1670,2370,INR,"{""sizes"": [""One Size""], ""color"": ""Beige"", ""material"": ""Polyurethane"", ""gender"": ""Unisex""}",product_images/product_205.jpeg,3.34,77
SKU000519,Men Printed Red TShirt,Peter England,Apparel,Topwear,Fall,Casual,990,1490,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Red"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_206.jpeg,4.46,114
SKU000520,Men Gold Frame Sunglasses,Louis Philippe,Accessories,Eyewear,Winter,Casual,2150,2990,INR,"{""sizes"": [""One Size""], ""color"": ""Gold"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_207.jpeg,4.58,441
SKU000521,Men Solid White Shirt,Peter England,Apparel,Topwear,Fall,Casual,1330,1550,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""White"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_208.jpeg,4.71,460
SKU000522,Men Formal Brown Belt,Peter England,Accessories,Belts,Fall,Formal,1150,1690,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_209.jpeg,4.59,86
SKU000523,Men Printed Green TShirt,Peter England,Apparel,Topwear,Fall,Casual,1520,2020,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Green"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_210.jpeg,4.4,30
SKU000524,Men Brown Trousers,Peter England,Apparel,Bottomwear,Summer,Formal,2370,2660,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Brown"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_211.jpeg,4.17,528
SKU000525,Men Black and Brown Reversible Belt,Van Heusen,Accessories,Belts,Summer,Formal,1520,2180,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_212.jpeg,3.98,119
SKU000526,Men Printed Navy Blue TShirt,Peter England,Apparel,Topwear,Fall,Casual,780,1230,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Blue"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_213.jpeg,4.74,105
SKU000527,Men Black Formal Trousers,Peter England,Apparel,Bottomwear,Summer,Formal,1390,2130,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Black"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_214.jpeg,3.35,7
SKU000528,Men Sunglasses LP203-C3,Louis Philippe,Accessories,Eyewear,Winter,Casual,1930,3170,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_215.jpeg,4.66,32
SKU000529,Men Black and Brown Reversible Belt,Van Heusen,Accessories,Belts,Summer,Formal,1650,2260,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_216.jpeg,4.61,15
SKU000530,Men Stripes Pink Shirt,Peter England,Apparel,Topwear,Fall,Formal,1780,2130,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Pink"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_217.jpeg,3.93,17
SKU000531,Woman Cream Bangle,Allen Solly,Accessories,Jewellery,Winter,Casual,1490,1910,INR,"{""sizes"": [""One Size""], ""color"": ""Cream"", ""material"": ""Metal Alloy"", ""gender"": ""Female""}",product_images/product_218.jpeg,4.58,21
SKU000532,Men Statements Brown Wallet,Peter England,Accessories,Wallets,Fall,Formal,1580,2500,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_219.jpeg,4.31,506
SKU000533,Unisex Black Backpacks,Peter England,Accessories,Bags,Summer,Casual,2700,3500,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Polyester (Backpack)"", ""gender"": ""Unisex""}",product_images/product_220.jpeg,4.4,61
SKU000534,Men Statements Brown Wallet,Peter England,Accessories,Wallets,Summer,Formal,1130,1850,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_221.jpeg,4.26,191
SKU000535,Woman Navy Blue Bangle,Allen Solly,Accessories,Jewellery,Summer,Casual,1140,1910,INR,"{""sizes"": [""One Size""], ""color"": ""Blue"", ""material"": ""Metal Alloy"", ""gender"": ""Female""}",product_images/product_222.jpeg,3.57,314
SKU000536,Woman Pink Top,Van Heusen,Apparel,Topwear,Fall,Casual,2340,2780,INR,"{""sizes"": [""XS"", ""S"", ""M"", ""L"", ""XL""], ""color"": ""Pink"", ""material"": ""Cotton Blend"", ""gender"": ""Female""}",product_images/product_223.jpeg,4.79,90
SKU000537,Woman Printed Pink Top,Van Heusen,Apparel,Topwear,Summer,Casual,2010,2470,INR,"{""sizes"": [""XS"", ""S"", ""M"", ""L"", ""XL""], ""color"": ""Pink"", ""material"": ""Cotton Blend"", ""gender"": ""Female""}",product_images/product_224.jpeg,4.38,58
SKU000538,Men Solid Maroon Shirt,Peter England,Apparel,Topwear,Fall,Formal,1750,2140,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Maroon"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_225.jpeg,3.87,72
SKU000539,Men Brown Sunglasses,Louis Philippe,Accessories,Eyewear,Winter,Casual,2120,3000,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_226.jpeg,3.67,95
SKU000540,Women Casual Gold Frame Sunglasses,Van Heusen,Accessories,Eyewear,Winter,Casual,1470,1670,INR,"{""sizes"": [""One Size""], ""color"": ""Gold"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_227.jpeg,4.64,28
SKU000541,Men Gold Sunglasses,Louis Philippe,Accessories,Eyewear,Winter,Casual,2620,3340,INR,"{""sizes"": [""One Size""], ""color"": ""Gold"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_228.jpeg,3.37,647
SKU000542,Men Casual Khakhi Belt,Peter England,Accessories,Belts,Summer,Casual,1380,1620,INR,"{""sizes"": [""One Size""], ""color"": ""Khaki"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_229.jpeg,4.13,680
SKU000543,Men Stripes Dark Brown Trouser,Peter England,Apparel,Bottomwear,Fall,Formal,2360,2720,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Brown"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_230.jpeg,4.77,142
SKU000544,Women Navy Blue Stole,Allen Solly,Accessories,Stoles,Spring,Casual,990,1440,INR,"{""sizes"": [""One Size""], ""color"": ""Blue"", ""material"": ""Polyester Blend"", ""gender"": ""Female""}",product_images/product_231.jpeg,4.68,709
SKU000545,Men Aviator Sunglasses LP208-C2,Louis Philippe,Accessories,Eyewear,Winter,Casual,2470,3540,INR,"{""sizes"": [""One Size""], ""color"": ""Grey"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_232.jpeg,3.27,336
SKU000546,Unisex Black Backpack,Peter England,Accessories,Bags,Summer,Casual,2050,2980,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Polyester (Backpack)"", ""gender"": ""Unisex""}",product_images/product_233.jpeg,3.8,734
SKU000547,Men Stripes Navy Blue Trouser,Peter England,Apparel,Bottomwear,Fall,Formal,1280,1960,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Blue"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_234.jpeg,4.08,64
SKU000548,Men Polo Neck Blue T-shirt,Peter England,Apparel,Topwear,Summer,Casual,1800,2050,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Blue"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_235.jpeg,4.4,108
SKU000549,Kids Boys Flock Print Red T-shirt,Allen Solly,Apparel,Topwear,Summer,Casual,1690,2060,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL""], ""color"": ""Red"", ""material"": ""Cotton Blend"", ""gender"": ""Unisex""}",product_images/product_236.jpeg,4.46,391
SKU000550,Men Solid Charcoal Trouser,Peter England,Apparel,Bottomwear,Fall,Formal,1580,2020,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Charcoal"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_237.jpeg,3.84,13
SKU000551,Men Golden Sunglass,Louis Philippe,Accessories,Eyewear,Winter,Casual,2360,3270,INR,"{""sizes"": [""One Size""], ""color"": ""Gold"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_238.jpeg,4.17,427
SKU000552,Men Black Wallet,Allen Solly,Accessories,Wallets,Summer,Casual,1990,3330,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_239.jpeg,3.87,775
SKU000553,Men Stripes Orange Shirt,Peter England,Apparel,Topwear,Fall,Formal,1030,1560,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Orange"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_240.jpeg,3.67,93
SKU000554,Men Maroon Sunglasses,Louis Philippe,Accessories,Eyewear,Winter,Casual,3110,3980,INR,"{""sizes"": [""One Size""], ""color"": ""Silver"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_241.jpeg,4.71,108
