sku,store_id,qty
SKU000308,STORE_DELHI,114
SKU000308,STORE_BANGALORE,117
SKU000308,STORE_PUNE,70
SKU000308,STORE_CHENNAI,72
SKU000309,STORE_MUMBAI,249
SKU000309,STORE_DELHI,207
SKU000309,STORE_BANGALORE,219
SKU000309,STORE_PUNE,146
SKU000309,STORE_CHENNAI,88
SKU000310,STORE_MUMBAI,238
SKU000310,STORE_DELHI,151
SKU000310,STORE_BANGALORE,159
SKU000310,STORE_PUNE,41
SKU000310,STORE_CHENNAI,126
SKU000311,STORE_MUMBAI,91
SKU000311,STORE_DELHI,108
SKU000311,STORE_BANGALORE,72
SKU000311,STORE_PUNE,85
SKU000311,STORE_CHENNAI,162
SKU000312,STORE_MUMBAI,96
SKU000312,STORE_DELHI,173
SKU000312,STORE_BANGALORE,157
SKU000312,STORE_PUNE,127
SKU000312,STORE_CHENNAI,158
SKU000313,STORE_MUMBAI,242
SKU000313,STORE_DELHI,139
SKU000313,STORE_BANGALORE,217
SKU000313,STORE_PUNE,113
SKU000313,STORE_CHENNAI,112
SKU000314,STORE_MUMBAI,235
SKU000314,STORE_DELHI,129
SKU000314,STORE_BANGALORE,138
SKU000314,STORE_PUNE,76
SKU000314,STORE_CHENNAI,71
SKU000315,STORE_MUMBAI,275
SKU000315,STORE_DELHI,217
SKU000315,STORE_BANGALORE,155
SKU000315,STORE_PUNE,107
SKU000315,STORE_CHENNAI,66
SKU000316,STORE_MUMBAI,91
SKU000316,STORE_DELHI,219
SKU000316,STORE_BANGALORE,204
SKU000316,STORE_PUNE,177
SKU000316,STORE_CHENNAI,167
SKU000317,STORE_MUMBAI,272
SKU000317,STORE_DELHI,91
SKU000317,STORE_BANGALORE,179
SKU000317,STORE_PUNE,89
SKU000317,STORE_CHENNAI,63
SKU000318,STORE_MUMBAI,271
SKU000318,STORE_DELHI,244
SKU000318,STORE_BANGALORE,88
SKU000318,STORE_PUNE,164
SKU000318,STORE_CHENNAI,56
SKU000319,STORE_MUMBAI,108
SKU000319,STORE_DELHI,208
SKU000319,STORE_BANGALORE,92
SKU000319,STORE_PUNE,173
SKU000319,STORE_CHENNAI,160
SKU000320,STORE_MUMBAI,158
SKU000320,STORE_DELHI,229
SKU000320,STORE_BANGALORE,238
SKU000320,STORE_PUNE,97
SKU000320,STORE_CHENNAI,75
SKU000321,STORE_MUMBAI,253
SKU000321,STORE_DELHI,98
SKU000321,STORE_BANGALORE,63
SKU000321,STORE_PUNE,138
SKU000321,STORE_CHENNAI,190
SKU000322,STORE_MUMBAI,118
SKU000322,STORE_DELHI,84
SKU000322,STORE_BANGALORE,178
SKU000322,STORE_PUNE,68
SKU000322,STORE_CHENNAI,124
SKU000323,STORE_MUMBAI,195
SKU000323,STORE_DELHI,101
SKU000323,STORE_BANGALORE,189
SKU000323,STORE_PUNE,123
SKU000323,STORE_CHENNAI,71
SKU000324,STORE_MUMBAI,282
SKU000324,STORE_DELHI,96
SKU000324,STORE_BANGALORE,140
SKU000324,STORE_PUNE,165
SKU000324,STORE_CHENNAI,141
SKU000325,STORE_MUMBAI,100
SKU000325,STORE_DELHI,116
SKU000325,STORE_BANGALORE,160
SKU000325,STORE_PUNE,123
SKU000325,STORE_CHENNAI,55
SKU000326,STORE_MUMBAI,226
SKU000326,STORE_DELHI,254
SKU000326,STORE_BANGALORE,190
SKU000326,STORE_PUNE,40
SKU000326,STORE_CHENNAI,107
SKU000327,STORE_MUMBAI,203
SKU000327,STORE_DELHI,235
SKU000327,STORE_BANGALORE,74
SKU000327,STORE_PUNE,103
SKU000327,STORE_CHENNAI,74
SKU000328,STORE_MUMBAI,103
SKU000328,STORE_DELHI,81
SKU000328,STORE_BANGALORE,77
SKU000328,STORE_PUNE,54
SKU000328,STORE_CHENNAI,76
SKU000329,STORE_MUMBAI,151
SKU000329,STORE_DELHI,129
SKU000329,STORE_BANGALORE,233
SKU000329,STORE_PUNE,132
SKU000329,STORE_CHENNAI,102
SKU000330,STORE_MUMBAI,87
SKU000330,STORE_DELHI,148
SKU000330,STORE_BANGALORE,86
SKU000330,STORE_PUNE,89
SKU000330,STORE_CHENNAI,180
SKU000331,STORE_MUMBAI,172
SKU000331,STORE_DELHI,241
SKU000331,STORE_BANGALORE,83
SKU000331,STORE_PUNE,99
SKU000331,STORE_CHENNAI,171
SKU000332,STORE_MUMBAI,210
SKU000332,STORE_DELHI,217
SKU000332,STORE_BANGALORE,105
SKU000332,STORE_PUNE,54
SKU000332,STORE_CHENNAI,66
SKU000333,STORE_MUMBAI,205
SKU000333,STORE_DELHI,153
SKU000333,STORE_BANGALORE,68
SKU000333,STORE_PUNE,102
SKU000333,STORE_CHENNAI,166
SKU000334,STORE_MUMBAI,209
SKU000334,STORE_DELHI,157
SKU000334,STORE_BANGALORE,131
SKU000334,STORE_PUNE,178
SKU000334,STORE_CHENNAI,113
SKU000335,STORE_MUMBAI,284
SKU000335,STORE_DELHI,141
SKU000335,STORE_BANGALORE,80
SKU000335,STORE_PUNE,57
SKU000335,STORE_CHENNAI,113
SKU000336,STORE_MUMBAI,161
SKU000336,STORE_DELHI,179
SKU000336,STORE_BANGALORE,154
SKU000336,STORE_PUNE,71
SKU000336,STORE_CHENNAI,60
SKU000337,STORE_MUMBAI,124
SKU000337,STORE_DELHI,102
SKU000337,STORE_BANGALORE,161
SKU000337,STORE_PUNE,175
SKU000337,STORE_CHENNAI,60
SKU000338,STORE_MUMBAI,293
SKU000338,STORE_DELHI,248
SKU000338,STORE_BANGALORE,147
SKU000338,STORE_PUNE,80
SKU000338,STORE_CHENNAI,194
SKU000339,STORE_MUMBAI,155
SKU000339,STORE_DELHI,190
SKU000339,STORE_BANGALORE,105
SKU000339,STORE_PUNE,119
SKU000339,STORE_CHENNAI,103
SKU000340,STORE_MUMBAI,165
SKU000340,STORE_DELHI,161
SKU000340,STORE_BANGALORE,207
SKU000340,STORE_PUNE,136
SKU000340,STORE_CHENNAI,51
SKU000341,STORE_MUMBAI,112
SKU000341,STORE_DELHI,227
SKU000341,STORE_BANGALORE,220
SKU000341,STORE_PUNE,116
SKU000341,STORE_CHENNAI,165
SKU000342,STORE_MUMBAI,233
SKU000342,STORE_DELHI,219
SKU000342,STORE_BANGALORE,162
SKU000342,STORE_PUNE,142
SKU000342,STORE_CHENNAI,139
SKU000343,STORE_MUMBAI,253
SKU000343,STORE_DELHI,191
SKU000343,STORE_BANGALORE,202
SKU000343,STORE_PUNE,145
SKU000343,STORE_CHENNAI,168
SKU000344,STORE_MUMBAI,251
SKU000344,STORE_DELHI,118
SKU000344,STORE_BANGALORE,163
SKU000344,STORE_PUNE,100
SKU000344,STORE_CHENNAI,172
SKU000345,STORE_MUMBAI,213
SKU000345,STORE_DELHI,78
SKU000345,STORE_BANGALORE,65
SKU000345,STORE_PUNE,112
SKU000345,STORE_CHENNAI,152
SKU000346,STORE_MUMBAI,239
SKU000346,STORE_DELHI,110
SKU000346,STORE_BANGALORE,173
SKU000346,STORE_PUNE,47
SKU000346,STORE_CHENNAI,121
SKU000347,STORE_MUMBAI,257
SKU000347,STORE_DELHI,161
SKU000347,STORE_BANGALORE,121
SKU000347,STORE_PUNE,123
SKU000347,STORE_CHENNAI,111
SKU000348,STORE_MUMBAI,190
SKU000348,STORE_DELHI,196
SKU000348,STORE_BANGALORE,66
SKU000348,STORE_PUNE,123
SKU000348,STORE_CHENNAI,181
SKU000349,STORE_MUMBAI,213
SKU000349,STORE_DELHI,127
SKU000349,STORE_BANGALORE,81
SKU000349,STORE_PUNE,166
SKU000349,STORE_CHENNAI,52
SKU000350,STORE_MUMBAI,206
SKU000350,STORE_DELHI,110
SKU000350,STORE_BANGALORE,165
SKU000350,STORE_PUNE,53
SKU000350,STORE_CHENNAI,61
SKU000351,STORE_MUMBAI,166
SKU000351,STORE_DELHI,81
SKU000351,STORE_BANGALORE,200
SKU000351,STORE_PUNE,64
SKU000351,STORE_CHENNAI,94
SKU000352,STORE_MUMBAI,201
SKU000352,STORE_DELHI,216
SKU000352,STORE_BANGALORE,114
SKU000352,STORE_PUNE,139
SKU000352,STORE_CHENNAI,185
SKU000353,STORE_MUMBAI,198
SKU000353,STORE_DELHI,122
SKU000353,STORE_BANGALORE,91
SKU000353,STORE_PUNE,90
SKU000353,STORE_CHENNAI,93
SKU000354,STORE_MUMBAI,161
SKU000354,STORE_DELHI,215
SKU000354,STORE_BANGALORE,209
SKU000354,STORE_PUNE,76
SKU000354,STORE_CHENNAI,145
SKU000355,STORE_MUMBAI,135
SKU000355,STORE_DELHI,174
SKU000355,STORE_BANGALORE,118
SKU000355,STORE_PUNE,170
SKU000355,STORE_CHENNAI,84
SKU000356,STORE_MUMBAI,268
SKU000356,STORE_DELHI,162
SKU000356,STORE_BANGALORE,156
SKU000356,STORE_PUNE,174
SKU000356,STORE_CHENNAI,125
SKU000357,STORE_MUMBAI,128
SKU000357,STORE_DELHI,163
SKU000357,STORE_BANGALORE,218
SKU000357,STORE_PUNE,63
SKU000357,STORE_CHENNAI,197
SKU000358,STORE_MUMBAI,116
SKU000358,STORE_DELHI,73
SKU000358,STORE_BANGALORE,167
SKU000358,STORE_PUNE,165
SKU000358,STORE_CHENNAI,69
SKU000359,STORE_MUMBAI,267
SKU000359,STORE_DELHI,221
SKU000359,STORE_BANGALORE,109
SKU000359,STORE_PUNE,135
SKU000359,STORE_CHENNAI,154
SKU000360,STORE_MUMBAI,243
SKU000360,STORE_DELHI,186
SKU000360,STORE_BANGALORE,157
SKU000360,STORE_PUNE,105
SKU000360,STORE_CHENNAI,128
SKU000361,STORE_MUMBAI,241
SKU000361,STORE_DELHI,233
SKU000361,STORE_BANGALORE,65
SKU000361,STORE_PUNE,78
SKU000361,STORE_CHENNAI,164
SKU000362,STORE_MUMBAI,265
SKU000362,STORE_DELHI,194
SKU000362,STORE_BANGALORE,71
SKU000362,STORE_PUNE,170
SKU000362,STORE_CHENNAI,67
SKU000363,STORE_MUMBAI,119
SKU000363,STORE_DELHI,90
SKU000363,STORE_BANGALORE,202
SKU000363,STORE_PUNE,138
SKU000363,STORE_CHENNAI,75
SKU000364,STORE_MUMBAI,87
SKU000364,STORE_DELHI,169
SKU000364,STORE_BANGALORE,146
SKU000364,STORE_PUNE,81
SKU000364,STORE_CHENNAI,63
SKU000365,STORE_MUMBAI,157
SKU000365,STORE_DELHI,71
SKU000365,STORE_BANGALORE,178
SKU000365,STORE_PUNE,76
SKU000365,STORE_CHENNAI,118
SKU000366,STORE_MUMBAI,245
SKU000366,STORE_DELHI,110
SKU000366,STORE_BANGALORE,121
SKU000366,STORE_PUNE,99
SKU000366,STORE_CHENNAI,174
SKU000367,STORE_MUMBAI,190
SKU000367,STORE_DELHI,83
SKU000367,STORE_BANGALORE,143
SKU000367,STORE_PUNE,169
SKU000367,STORE_CHENNAI,119
SKU000368,STORE_MUMBAI,224
SKU000368,STORE_DELHI,192
SKU000368,STORE_BANGALORE,148
SKU000368,STORE_PUNE,67
SKU000368,STORE_CHENNAI,115
SKU000369,STORE_MUMBAI,242
SKU000369,STORE_DELHI,74
SKU000369,STORE_BANGALORE,227
SKU000369,STORE_PUNE,84
SKU000369,STORE_CHENNAI,96
SKU000370,STORE_MUMBAI,110
SKU000370,STORE_DELHI,208
SKU000370,STORE_BANGALORE,69
SKU000370,STORE_PUNE,157
SKU000370,STORE_CHENNAI,63
SKU000371,STORE_MUMBAI,159
SKU000371,STORE_DELHI,162
SKU000371,STORE_BANGALORE,69
SKU000371,STORE_PUNE,115
SKU000371,STORE_CHENNAI,143
SKU000372,STORE_MUMBAI,184
SKU000372,STORE_DELHI,70
SKU000372,STORE_BANGALORE,192
SKU000372,STORE_PUNE,59
SKU000372,STORE_CHENNAI,57
SKU000373,STORE_MUMBAI,250
SKU000373,STORE_DELHI,70
SKU000373,STORE_BANGALORE,116
SKU000373,STORE_PUNE,103
SKU000373,STORE_CHENNAI,167
SKU000374,STORE_MUMBAI,291
SKU000374,STORE_DELHI,97
SKU000374,STORE_BANGALORE,180
SKU000374,STORE_PUNE,146
SKU000374,STORE_CHENNAI,98
SKU000375,STORE_MUMBAI,199
SKU000375,STORE_DELHI,113
SKU000375,STORE_BANGALORE,115
SKU000375,STORE_PUNE,150
SKU000375,STORE_CHENNAI,183
SKU000376,STORE_MUMBAI,187
SKU000376,STORE_DELHI,258
SKU000376,STORE_BANGALORE,207
SKU000376,STORE_PUNE,153
SKU000376,STORE_CHENNAI,127
SKU000377,STORE_MUMBAI,209
SKU000377,STORE_DELHI,106
SKU000377,STORE_BANGALORE,79
SKU000377,STORE_PUNE,65
SKU000377,STORE_CHENNAI,78
SKU000378,STORE_MUMBAI,80
SKU000378,STORE_DELHI,188
SKU000378,STORE_BANGALORE,94
SKU000378,STORE_PUNE,98
SKU000378,STORE_CHENNAI,118
SKU000379,STORE_MUMBAI,240
SKU000379,STORE_DELHI,248
SKU000379,STORE_BANGALORE,71
SKU000379,STORE_PUNE,59
SKU000379,STORE_CHENNAI,92
SKU000380,STORE_MUMBAI,205
SKU000380,STORE_DELHI,119
SKU000380,STORE_BANGALORE,88
SKU000380,STORE_PUNE,78
SKU000380,STORE_CHENNAI,87
SKU000381,STORE_MUMBAI,163
SKU000381,STORE_DELHI,220
SKU000381,STORE_BANGALORE,187
SKU000381,STORE_PUNE,165
SKU000381,STORE_CHENNAI,94
SKU000382,STORE_MUMBAI,131
SKU000382,STORE_DELHI,149
SKU000382,STORE_BANGALORE,237
SKU000382,STORE_PUNE,163
SKU000382,STORE_CHENNAI,168
SKU000383,STORE_MUMBAI,87
SKU000383,STORE_DELHI,154
SKU000383,STORE_BANGALORE,188
SKU000383,STORE_PUNE,47
SKU000383,STORE_CHENNAI,145
SKU000384,STORE_MUMBAI,181
SKU000384,STORE_DELHI,74
SKU000384,STORE_BANGALORE,145
SKU000384,STORE_PUNE,73
SKU000384,STORE_CHENNAI,104
SKU000385,STORE_MUMBAI,198
SKU000385,STORE_DELHI,240
SKU000385,STORE_BANGALORE,217
SKU000385,STORE_PUNE,153
SKU000385,STORE_CHENNAI,194
SKU000386,STORE_MUMBAI,105
SKU000386,STORE_DELHI,205
SKU000386,STORE_BANGALORE,106
SKU000386,STORE_PUNE,152
SKU000386,STORE_CHENNAI,125
SKU000387,STORE_MUMBAI,298
SKU000387,STORE_DELHI,141
SKU000387,STORE_BANGALORE,148
SKU000387,STORE_PUNE,85
SKU000387,STORE_CHENNAI,82
SKU000388,STORE_MUMBAI,80
SKU000388,STORE_DELHI,216
SKU000388,STORE_BANGALORE,90
SKU000388,STORE_PUNE,92
SKU000388,STORE_CHENNAI,97
SKU000389,STORE_MUMBAI,148
SKU000389,STORE_DELHI,174
SKU000389,STORE_BANGALORE,149
SKU000389,STORE_PUNE,102
SKU000389,STORE_CHENNAI,122
SKU000390,STORE_MUMBAI,240
SKU000390,STORE_DELHI,238
SKU000390,STORE_BANGALORE,148
SKU000390,STORE_PUNE,52
SKU000390,STORE_CHENNAI,122
SKU000391,STORE_MUMBAI,156
SKU000391,STORE_DELHI,228
SKU000391,STORE_BANGALORE,127
SKU000391,STORE_PUNE,137
SKU000391,STORE_CHENNAI,174
SKU000392,STORE_MUMBAI,181
SKU000392,STORE_DELHI,201
SKU000392,STORE_BANGALORE,161
SKU000392,STORE_PUNE,58
SKU000392,STORE_CHENNAI,131
SKU000393,STORE_MUMBAI,220
SKU000393,STORE_DELHI,92
SKU000393,STORE_BANGALORE,142
SKU000393,STORE_PUNE,148
SKU000393,STORE_CHENNAI,124
SKU000394,STORE_MUMBAI,208
SKU000394,STORE_DELHI,157
SKU000394,STORE_BANGALORE,113
SKU000394,STORE_PUNE,128
SKU000394,STORE_CHENNAI,192
SKU000395,STORE_MUMBAI,144
SKU000395,STORE_DELHI,145
SKU000395,STORE_BANGALORE,202
SKU000395,STORE_PUNE,99
SKU000395,STORE_CHENNAI,142
SKU000396,STORE_MUMBAI,296
SKU000396,STORE_DELHI,230
SKU000396,STORE_BANGALORE,108
SKU000396,STORE_PUNE,74
SKU000396,STORE_CHENNAI,151
SKU000397,STORE_MUMBAI,297
SKU000397,STORE_DELHI,80
SKU000397,STORE_BANGALORE,158
SKU000397,STORE_PUNE,149
SKU000397,STORE_CHENNAI,123
SKU000398,STORE_MUMBAI,273
SKU000398,STORE_DELHI,243
SKU000398,STORE_BANGALORE,68
SKU000398,STORE_PUNE,42
SKU000398,STORE_CHENNAI,134
SKU000399,STORE_MUMBAI,105
SKU000399,STORE_DELHI,141
SKU000399,STORE_BANGALORE,107
SKU000399,STORE_PUNE,156
SKU000399,STORE_CHENNAI,61
SKU000400,STORE_MUMBAI,212
SKU000400,STORE_DELHI,117
SKU000400,STORE_BANGALORE,96
SKU000400,STORE_PUNE,83
SKU000400,STORE_CHENNAI,64
SKU000401,STORE_MUMBAI,122
SKU000401,STORE_DELHI,245
SKU000401,STORE_BANGALORE,146
SKU000401,STORE_PUNE,109
SKU000401,STORE_CHENNAI,95
SKU000402,STORE_MUMBAI,187
SKU000402,STORE_DELHI,192
SKU000402,STORE_BANGALORE,230
SKU000402,STORE_PUNE,60
SKU000402,STORE_CHENNAI,156
SKU000403,STORE_MUMBAI,159
SKU000403,STORE_DELHI,116
SKU000403,STORE_BANGALORE,176
SKU000403,STORE_PUNE,163
SKU000403,STORE_CHENNAI,192
SKU000404,STORE_MUMBAI,104
SKU000404,STORE_DELHI,105
SKU000404,STORE_BANGALORE,110
SKU000404,STORE_PUNE,54
SKU000404,STORE_CHENNAI,117
SKU000405,STORE_MUMBAI,100
SKU000405,STORE_DELHI,210
SKU000405,STORE_BANGALORE,78
SKU000405,STORE_PUNE,73
SKU000405,STORE_CHENNAI,127
SKU000406,STORE_MUMBAI,204
SKU000406,STORE_DELHI,186
SKU000406,STORE_BANGALORE,111
SKU000406,STORE_PUNE,66
SKU000406,STORE_CHENNAI,84
SKU000407,STORE_MUMBAI,215
SKU000407,STORE_DELHI,213
SKU000407,STORE_BANGALORE,165
SKU000407,STORE_PUNE,41
SKU000407,STORE_CHENNAI,126
SKU000408,STORE_MUMBAI,211
SKU000408,STORE_DELHI,159
SKU000408,STORE_BANGALORE,148
SKU000408,STORE_PUNE,133
SKU000408,STORE_CHENNAI,56
SKU000409,STORE_MUMBAI,174
SKU000409,STORE_DELHI,177
SKU000409,STORE_BANGALORE,133
SKU000409,STORE_PUNE,78
SKU000409,STORE_CHENNAI,190
SKU000410,STORE_MUMBAI,238
SKU000410,STORE_DELHI,140
SKU000410,STORE_BANGALORE,115
SKU000410,STORE_PUNE,81
SKU000410,STORE_CHENNAI,85
SKU000411,STORE_MUMBAI,163
SKU000411,STORE_DELHI,187
SKU000411,STORE_BANGALORE,66
SKU000411,STORE_PUNE,93
SKU000411,STORE_CHENNAI,178
SKU000412,STORE_MUMBAI,251
SKU000412,STORE_DELHI,189
SKU000412,STORE_BANGALORE,232
SKU000412,STORE_PUNE,145
SKU000412,STORE_CHENNAI,96
SKU000413,STORE_MUMBAI,202
SKU000413,STORE_DELHI,210
SKU000413,STORE_BANGALORE,178
SKU000413,STORE_PUNE,157
SKU000413,STORE_CHENNAI,70
SKU000414,STORE_MUMBAI,293
SKU000414,STORE_DELHI,206
SKU000414,STORE_BANGALORE,85
SKU000414,STORE_PUNE,48
SKU000414,STORE_CHENNAI,64
SKU000415,STORE_MUMBAI,89
SKU000415,STORE_DELHI,191
SKU000415,STORE_BANGALORE,180
SKU000415,STORE_PUNE,164
SKU000415,STORE_CHENNAI,121
SKU000416,STORE_MUMBAI,231
SKU000416,STORE_DELHI,118
SKU000416,STORE_BANGALORE,213
SKU000416,STORE_PUNE,130
SKU000416,STORE_CHENNAI,86
SKU000417,STORE_MUMBAI,147
SKU000417,STORE_DELHI,119
SKU000417,STORE_BANGALORE,211
SKU000417,STORE_PUNE,58
SKU000417,STORE_CHENNAI,149
SKU000418,STORE_MUMBAI,139
SKU000418,STORE_DELHI,236
SKU000418,STORE_BANGALORE,148
SKU000418,STORE_PUNE,108
SKU000418,STORE_CHENNAI,98
SKU000419,STORE_MUMBAI,187
SKU000419,STORE_DELHI,230
SKU000419,STORE_BANGALORE,178
SKU000419,STORE_PUNE,76
SKU000419,STORE_CHENNAI,192
SKU000420,STORE_MUMBAI,242
SKU000420,STORE_DELHI,229
SKU000420,STORE_BANGALORE,70
SKU000420,STORE_PUNE,177
SKU000420,STORE_CHENNAI,127
SKU000421,STORE_MUMBAI,156
SKU000421,STORE_DELHI,254
SKU000421,STORE_BANGALORE,212
SKU000421,STORE_PUNE,41
SKU000421,STORE_CHENNAI,113
SKU000422,STORE_MUMBAI,114
SKU000422,STORE_DELHI,76
SKU000422,STORE_BANGALORE,144
SKU000422,STORE_PUNE,106
SKU000422,STORE_CHENNAI,91
SKU000423,STORE_MUMBAI,197
SKU000423,STORE_DELHI,194
SKU000423,STORE_BANGALORE,226
SKU000423,STORE_PUNE,63
SKU000423,STORE_CHENNAI,95
SKU000424,STORE_MUMBAI,98
SKU000424,STORE_DELHI,137
SKU000424,STORE_BANGALORE,161
SKU000424,STORE_PUNE,81
SKU000424,STORE_CHENNAI,81
SKU000425,STORE_MUMBAI,246
SKU000425,STORE_DELHI,178
SKU000425,STORE_BANGALORE,95
SKU000425,STORE_PUNE,136
SKU000425,STORE_CHENNAI,180
SKU000426,STORE_MUMBAI,152
SKU000426,STORE_DELHI,205
SKU000426,STORE_BANGALORE,156
SKU000426,STORE_PUNE,162
SKU000426,STORE_CHENNAI,119
SKU000427,STORE_MUMBAI,248
SKU000427,STORE_DELHI,82
SKU000427,STORE_BANGALORE,108
SKU000427,STORE_PUNE,99
SKU000427,STORE_CHENNAI,179
SKU000428,STORE_MUMBAI,267
SKU000428,STORE_DELHI,74
SKU000428,STORE_BANGALORE,231
SKU000428,STORE_PUNE,66
SKU000428,STORE_CHENNAI,198
SKU000429,STORE_MUMBAI,87
SKU000429,STORE_DELHI,119
SKU000429,STORE_BANGALORE,126
SKU000429,STORE_PUNE,83
SKU000429,STORE_CHENNAI,174
SKU000430,STORE_MUMBAI,137
SKU000430,STORE_DELHI,72
SKU000430,STORE_BANGALORE,145
SKU000430,STORE_PUNE,109
SKU000430,STORE_CHENNAI,179
SKU000431,STORE_MUMBAI,294
SKU000431,STORE_DELHI,241
SKU000431,STORE_BANGALORE,61
SKU000431,STORE_PUNE,141
SKU000431,STORE_CHENNAI,84
SKU000432,STORE_MUMBAI,177
SKU000432,STORE_DELHI,99
SKU000432,STORE_BANGALORE,175
SKU000432,STORE_PUNE,47
SKU000432,STORE_CHENNAI,199
SKU000433,STORE_MUMBAI,123
SKU000433,STORE_DELHI,255
SKU000433,STORE_BANGALORE,95
SKU000433,STORE_PUNE,116
SKU000433,STORE_CHENNAI,80
SKU000434,STORE_MUMBAI,126
SKU000434,STORE_DELHI,124
SKU000434,STORE_BANGALORE,165
SKU000434,STORE_PUNE,160
SKU000434,STORE_CHENNAI,104
SKU000435,STORE_MUMBAI,223
SKU000435,STORE_DELHI,81
SKU000435,STORE_BANGALORE,204
SKU000435,STORE_PUNE,179
SKU000435,STORE_CHENNAI,185
SKU000436,STORE_MUMBAI,291
SKU000436,STORE_DELHI,72
SKU000436,STORE_BANGALORE,203
SKU000436,STORE_PUNE,69
SKU000436,STORE_CHENNAI,72
SKU000437,STORE_MUMBAI,171
SKU000437,STORE_DELHI,184
SKU000437,STORE_BANGALORE,163
SKU000437,STORE_PUNE,157
SKU000437,STORE_CHENNAI,54
SKU000438,STORE_MUMBAI,291
SKU000438,STORE_DELHI,173
SKU000438,STORE_BANGALORE,167
SKU000438,STORE_PUNE,104
SKU000438,STORE_CHENNAI,170
SKU000439,STORE_MUMBAI,109
SKU000439,STORE_DELHI,218
SKU000439,STORE_BANGALORE,143
SKU000439,STORE_PUNE,71
SKU000439,STORE_CHENNAI,65
SKU000440,STORE_MUMBAI,283
SKU000440,STORE_DELHI,107
SKU000440,STORE_BANGALORE,201
SKU000440,STORE_PUNE,75
SKU000440,STORE_CHENNAI,163
SKU000441,STORE_MUMBAI,145
SKU000441,STORE_DELHI,174
SKU000441,STORE_BANGALORE,144
SKU000441,STORE_PUNE,41
SKU000441,STORE_CHENNAI,124
SKU000442,STORE_MUMBAI,146
SKU000442,STORE_DELHI,249
SKU000442,STORE_BANGALORE,210
SKU000442,STORE_PUNE,94
SKU000442,STORE_CHENNAI,55
SKU000443,STORE_MUMBAI,242
SKU000443,STORE_DELHI,219
SKU000443,STORE_BANGALORE,230
SKU000443,STORE_PUNE,125
SKU000443,STORE_CHENNAI,109
SKU000444,STORE_MUMBAI,180
SKU000444,STORE_DELHI,81
SKU000444,STORE_BANGALORE,108
SKU000444,STORE_PUNE,81
SKU000444,STORE_CHENNAI,131
SKU000445,STORE_MUMBAI,252
SKU000445,STORE_DELHI,104
SKU000445,STORE_BANGALORE,217
SKU000445,STORE_PUNE,173
SKU000445,STORE_CHENNAI,116
SKU000446,STORE_MUMBAI,159
SKU000446,STORE_DELHI,76
SKU000446,STORE_BANGALORE,239
SKU000446,STORE_PUNE,53
SKU000446,STORE_CHENNAI,122
SKU000447,STORE_MUMBAI,222
SKU000447,STORE_DELHI,218
SKU000447,STORE_BANGALORE,222
SKU000447,STORE_PUNE,105
SKU000447,STORE_CHENNAI,140
SKU000448,STORE_MUMBAI,209
SKU000448,STORE_DELHI,232
SKU000448,STORE_BANGALORE,79
SKU000448,STORE_PUNE,49
SKU000448,STORE_CHENNAI,74
SKU000449,STORE_MUMBAI,273
SKU000449,STORE_DELHI,94
SKU000449,STORE_BANGALORE,113
SKU000449,STORE_PUNE,72
SKU000449,STORE_CHENNAI,144
SKU000450,STORE_MUMBAI,93
SKU000450,STORE_DELHI,134
SKU000450,STORE_BANGALORE,169
SKU000450,STORE_PUNE,119
SKU000450,STORE_CHENNAI,103
SKU000451,STORE_MUMBAI,204
SKU000451,STORE_DELHI,249
SKU000451,STORE_BANGALORE,190
SKU000451,STORE_PUNE,173
SKU000451,STORE_CHENNAI,74
SKU000452,STORE_MUMBAI,220
SKU000452,STORE_DELHI,186
SKU000452,STORE_BANGALORE,195
SKU000452,STORE_PUNE,64
SKU000452,STORE_CHENNAI,128
SKU000453,STORE_MUMBAI,147
SKU000453,STORE_DELHI,242
SKU000453,STORE_BANGALORE,71
SKU000453,STORE_PUNE,71
SKU000453,STORE_CHENNAI,177
SKU000454,STORE_MUMBAI,175
SKU000454,STORE_DELHI,161
SKU000454,STORE_BANGALORE,200
SKU000454,STORE_PUNE,70
SKU000454,STORE_CHENNAI,127
SKU000455,STORE_MUMBAI,99
SKU000455,STORE_DELHI,215
SKU000455,STORE_BANGALORE,119
SKU000455,STORE_PUNE,173
SKU000455,STORE_CHENNAI,142
SKU000456,STORE_MUMBAI,122
SKU000456,STORE_DELHI,199
SKU000456,STORE_BANGALORE,119
SKU000456,STORE_PUNE,70
SKU000456,STORE_CHENNAI,54
SKU000457,STORE_MUMBAI,290
SKU000457,STORE_DELHI,231
SKU000457,STORE_BANGALORE,69
SKU000457,STORE_PUNE,128
SKU000457,STORE_CHENNAI,179
SKU000458,STORE_MUMBAI,205
SKU000458,STORE_DELHI,80
SKU000458,STORE_BANGALORE,237
SKU000458,STORE_PUNE,95
SKU000458,STORE_CHENNAI,132
SKU000459,STORE_MUMBAI,216
SKU000459,STORE_DELHI,168
SKU000459,STORE_BANGALORE,208
SKU000459,STORE_PUNE,112
SKU000459,STORE_CHENNAI,164
SKU000460,STORE_MUMBAI,86
SKU000460,STORE_DELHI,149
SKU000460,STORE_BANGALORE,203
SKU000460,STORE_PUNE,136
SKU000460,STORE_CHENNAI,53
SKU000461,STORE_MUMBAI,83
SKU000461,STORE_DELHI,172
SKU000461,STORE_BANGALORE,99
SKU000461,STORE_PUNE,56
