order_id,customer_id,items,total_amount,status,created_at
ORD000492,242,"[{""sku"": ""SKU000283"", ""qty"": 1, ""unit_price"": 4082.24, ""line_total"": 4082.24}, {""sku"": ""SKU000043"", ""qty"": 1, ""unit_price"": 3938.13, ""line_total"": 3938.13}, {""sku"": ""SKU000066"", ""qty"": 2, ""unit_price"": 2148.16, ""line_total"": 4296.32}, {""sku"": ""SKU000840"", ""qty"": 2, ""unit_price"": 1250.0, ""line_total"": 2500.0}]",14816.69,delivered,2025-11-22T00:24:39.089769
ORD000493,308,"[{""sku"": ""SKU000298"", ""qty"": 1, ""unit_price"": 2492.23, ""line_total"": 2492.23}, {""sku"": ""SKU000708"", ""qty"": 2, ""unit_price"": 1670.0, ""line_total"": 3340.0}, {""sku"": ""SKU000046"", ""qty"": 3, ""unit_price"": 3520.34, ""line_total"": 10561.02}, {""sku"": ""SKU000875"", ""qty"": 1, ""unit_price"": 1420.0, ""line_total"": 1420.0}]",17813.25,placed,2025-11-24T07:17:39.090543
ORD000494,358,"[{""sku"": ""SKU000327"", ""qty"": 1, ""unit_price"": 1050.0, ""line_total"": 1050.0}, {""sku"": ""SKU000627"", ""qty"": 3, ""unit_price"": 2080.0, ""line_total"": 6240.0}]",7290.0,cancelled,2025-11-20T05:42:39.091259
ORD000495,165,"[{""sku"": ""SKU000679"", ""qty"": 3, ""unit_price"": 1730.0, ""line_total"": 5190.0}, {""sku"": ""SKU000727"", ""qty"": 2, ""unit_price"": 1300.0, ""line_total"": 2600.0}, {""sku"": ""SKU000438"", ""qty"": 1, ""unit_price"": 1380.0, ""line_total"": 1380.0}, {""sku"": ""SKU000332"", ""qty"": 1, ""unit_price"": 1280.0, ""line_total"": 1280.0}]",10450.0,placed,2025-12-03T23:04:39.092258
ORD000496,186,"[{""sku"": ""SKU000272"", ""qty"": 3, ""unit_price"": 4640.08, ""line_total"": 13920.24}, {""sku"": ""SKU000717"", ""qty"": 3, ""unit_price"": 2890.0, ""line_total"": 8670.0}, {""sku"": ""SKU000648"", ""qty"": 2, ""unit_price"": 1130.0, ""line_total"": 2260.0}]",24850.24,delivered,2025-11-26T02:35:39.093076
ORD000497,281,"[{""sku"": ""SKU000482"", ""qty"": 1, ""unit_price"": 670.0, ""line_total"": 670.0}, {""sku"": ""SKU000355"", ""qty"": 3, ""unit_price"": 820.0, ""line_total"": 2460.0}, {""sku"": ""SKU000681"", ""qty"": 2, ""unit_price"": 1170.0, ""line_total"": 2340.0}]",5470.0,delivered,2025-12-02T09:46:39.093713
ORD000498,183,"[{""sku"": ""SKU000706"", ""qty"": 3, ""unit_price"": 890.0, ""line_total"": 2670.0}]",2670.0,delivered,2025-12-04T21:14:39.094239
ORD000499,214,"[{""sku"": ""SKU000024"", ""qty"": 2, ""unit_price"": 3468.72, ""line_total"": 6937.44}, {""sku"": ""SKU000595"", ""qty"": 3, ""unit_price"": 1060.0, ""line_total"": 3180.0}]",10117.44,delivered,2025-11-07T07:51:39.094822
ORD000500,217,"[{""sku"": ""SKU000244"", ""qty"": 1, ""unit_price"": 4926.88, ""line_total"": 4926.88}, {""sku"": ""SKU000447"", ""qty"": 1, ""unit_price"": 710.0, ""line_total"": 710.0}, {""sku"": ""SKU000200"", ""qty"": 2, ""unit_price"": 4434.12, ""line_total"": 8868.24}]",14505.12,placed,2025-11-29T01:36:39.095547
ORD000501,437,"[{""sku"": ""SKU000718"", ""qty"": 1, ""unit_price"": 1460.0, ""line_total"": 1460.0}, {""sku"": ""SKU000563"", ""qty"": 2, ""unit_price"": 1060.0, ""line_total"": 2120.0}, {""sku"": ""SKU000316"", ""qty"": 1, ""unit_price"": 1130.0, ""line_total"": 1130.0}, {""sku"": ""SKU000018"", ""qty"": 3, ""unit_price"": 2685.56, ""line_total"": 8056.68}]",12766.68,placed,2025-11-28T20:17:39.096392
ORD000502,420,"[{""sku"": ""SKU000495"", ""qty"": 3, ""unit_price"": 2070.0, ""line_total"": 6210.0}, {""sku"": ""SKU000008"", ""qty"": 1, ""unit_price"": 2450.86, ""line_total"": 2450.86}, {""sku"": ""SKU000529"", ""qty"": 3, ""unit_price"": 1650.0, ""line_total"": 4950.0}, {""sku"": ""SKU000590"", ""qty"": 2, ""unit_price"": 1020.0, ""line_total"": 2040.0}]",15650.86,delivered,2025-11-19T03:36:39.097134
ORD000503,207,"[{""sku"": ""SKU000537"", ""qty"": 2, ""unit_price"": 2010.0, ""line_total"": 4020.0}, {""sku"": ""SKU000788"", ""qty"": 1, ""unit_price"": 1650.0, ""line_total"": 1650.0}, {""sku"": ""SKU000092"", ""qty"": 3, ""unit_price"": 3972.38, ""line_total"": 11917.14}, {""sku"": ""SKU000096"", ""qty"": 3, ""unit_price"": 2830.96, ""line_total"": 8492.880000000001}]",26080.02,delivered,2025-11-09T08:12:39.097980
ORD000504,315,"[{""sku"": ""SKU000787"", ""qty"": 3, ""unit_price"": 1490.0, ""line_total"": 4470.0}, {""sku"": ""SKU000303"", ""qty"": 2, ""unit_price"": 3092.56, ""line_total"": 6185.12}]",10655.12,cancelled,2025-11-07T17:36:39.098581
ORD000505,123,"[{""sku"": ""SKU000714"", ""qty"": 2, ""unit_price"": 1280.0, ""line_total"": 2560.0}]",2560.0,shipped,2025-11-25T18:24:39.099142
ORD000506,205,"[{""sku"": ""SKU000599"", ""qty"": 3, ""unit_price"": 1070.0, ""line_total"": 3210.0}, {""sku"": ""SKU000359"", ""qty"": 3, ""unit_price"": 2280.0, ""line_total"": 6840.0}, {""sku"": ""SKU000482"", ""qty"": 3, ""unit_price"": 670.0, ""line_total"": 2010.0}]",12060.0,delivered,2025-11-19T04:16:39.099765
ORD000507,175,"[{""sku"": ""SKU000680"", ""qty"": 1, ""unit_price"": 980.0, ""line_total"": 980.0}, {""sku"": ""SKU000756"", ""qty"": 2, ""unit_price"": 1010.0, ""line_total"": 2020.0}, {""sku"": ""SKU000825"", ""qty"": 1, ""unit_price"": 2040.0, ""line_total"": 2040.0}]",5040.0,cancelled,2025-11-12T13:23:39.100488
ORD000508,308,"[{""sku"": ""SKU000148"", ""qty"": 3, ""unit_price"": 2158.37, ""line_total"": 6475.11}]",6475.11,delivered,2025-11-20T17:53:39.100927
ORD000509,216,"[{""sku"": ""SKU000433"", ""qty"": 3, ""unit_price"": 940.0, ""line_total"": 2820.0}, {""sku"": ""SKU000256"", ""qty"": 3, ""unit_price"": 991.35, ""line_total"": 2974.05}, {""sku"": ""SKU000559"", ""qty"": 2, ""unit_price"": 1630.0, ""line_total"": 3260.0}, {""sku"": ""SKU000135"", ""qty"": 1, ""unit_price"": 3950.63, ""line_total"": 3950.63}]",13004.68,delivered,2025-11-17T17:05:39.101582
ORD000510,392,"[{""sku"": ""SKU000107"", ""qty"": 3, ""unit_price"": 3174.84, ""line_total"": 9524.52}, {""sku"": ""SKU000824"", ""qty"": 1, ""unit_price"": 1890.0, ""line_total"": 1890.0}, {""sku"": ""SKU000599"", ""qty"": 3, ""unit_price"": 1070.0, ""line_total"": 3210.0}, {""sku"": ""SKU000155"", ""qty"": 2, ""unit_price"": 2486.47, ""line_total"": 4972.94}]",19597.46,delivered,2025-11-17T06:05:39.102213
ORD000511,310,"[{""sku"": ""SKU000774"", ""qty"": 1, ""unit_price"": 1640.0, ""line_total"": 1640.0}, {""sku"": ""SKU000418"", ""qty"": 1, ""unit_price"": 1510.0, ""line_total"": 1510.0}, {""sku"": ""SKU000520"", ""qty"": 1, ""unit_price"": 2150.0, ""line_total"": 2150.0}, {""sku"": ""SKU000766"", ""qty"": 2, ""unit_price"": 1170.0, ""line_total"": 2340.0}]",7640.0,delivered,2025-11-06T13:40:39.102819
ORD000512,104,"[{""sku"": ""SKU000612"", ""qty"": 1, ""unit_price"": 1880.0, ""line_total"": 1880.0}, {""sku"": ""SKU000866"", ""qty"": 3, ""unit_price"": 1790.0, ""line_total"": 5370.0}, {""sku"": ""SKU000150"", ""qty"": 3, ""unit_price"": 870.76, ""line_total"": 2612.2799999999997}]",9862.28,shipped,2025-12-02T17:31:39.103401
ORD000513,292,"[{""sku"": ""SKU000463"", ""qty"": 2, ""unit_price"": 1540.0, ""line_total"": 3080.0}]",3080.0,delivered,2025-12-06T11:01:39.103826
ORD000514,356,"[{""sku"": ""SKU000378"", ""qty"": 2, ""unit_price"": 2240.0, ""line_total"": 4480.0}]",4480.0,delivered,2025-12-01T00:00:39.104268
ORD000515,162,"[{""sku"": ""SKU000468"", ""qty"": 2, ""unit_price"": 2640.0, ""line_total"": 5280.0}, {""sku"": ""SKU000073"", ""qty"": 1, ""unit_price"": 2004.48, ""line_total"": 2004.48}, {""sku"": ""SKU000201"", ""qty"": 3, ""unit_price"": 3672.07, ""line_total"": 11016.210000000001}]",18300.69,delivered,2025-11-09T08:03:39.104795
ORD000516,158,"[{""sku"": ""SKU000202"", ""qty"": 2, ""unit_price"": 4221.76, ""line_total"": 8443.52}]",8443.52,delivered,2025-12-04T20:21:39.105260
ORD000517,116,"[{""sku"": ""SKU000225"", ""qty"": 1, ""unit_price"": 4352.18, ""line_total"": 4352.18}, {""sku"": ""SKU000371"", ""qty"": 3, ""unit_price"": 1140.0, ""line_total"": 3420.0}, {""sku"": ""SKU000360"", ""qty"": 3, ""unit_price"": 1460.0, ""line_total"": 4380.0}]",12152.18,placed,2025-11-10T23:33:39.105802
ORD000518,232,"[{""sku"": ""SKU000348"", ""qty"": 3, ""unit_price"": 2170.0, ""line_total"": 6510.0}, {""sku"": ""SKU000206"", ""qty"": 1, ""unit_price"": 703.04, ""line_total"": 703.04}, {""sku"": ""SKU000598"", ""qty"": 2, ""unit_price"": 1230.0, ""line_total"": 2460.0}, {""sku"": ""SKU000474"", ""qty"": 2, ""unit_price"": 1310.0, ""line_total"": 2620.0}]",12293.04,delivered,2025-11-12T19:14:39.106448
ORD000519,402,"[{""sku"": ""SKU000127"", ""qty"": 2, ""unit_price"": 4636.49, ""line_total"": 9272.98}, {""sku"": ""SKU000543"", ""qty"": 3, ""unit_price"": 2360.0, ""line_total"": 7080.0}, {""sku"": ""SKU000602"", ""qty"": 2, ""unit_price"": 1040.0, ""line_total"": 2080.0}]",18432.98,delivered,2025-12-07T00:29:39.107040
ORD000520,367,"[{""sku"": ""SKU000880"", ""qty"": 1, ""unit_price"": 3060.0, ""line_total"": 3060.0}]",3060.0,placed,2025-12-03T17:24:39.107467
ORD000521,341,"[{""sku"": ""SKU000128"", ""qty"": 1, ""unit_price"": 2872.22, ""line_total"": 2872.22}, {""sku"": ""SKU000324"", ""qty"": 3, ""unit_price"": 1710.0, ""line_total"": 5130.0}]",8002.22,delivered,2025-11-21T13:43:39.107965
ORD000522,240,"[{""sku"": ""SKU000052"", ""qty"": 3, ""unit_price"": 4175.62, ""line_total"": 12526.86}]",12526.86,delivered,2025-11-26T18:53:39.108385
ORD000523,431,"[{""sku"": ""SKU000306"", ""qty"": 2, ""unit_price"": 511.25, ""line_total"": 1022.5}, {""sku"": ""SKU000011"", ""qty"": 1, ""unit_price"": 1616.24, ""line_total"": 1616.24}, {""sku"": ""SKU000051"", ""qty"": 3, ""unit_price"": 1002.46, ""line_total"": 3007.38}, {""sku"": ""SKU000623"", ""qty"": 3, ""unit_price"": 1700.0, ""line_total"": 5100.0}]",10746.12,shipped,2025-11-16T21:16:39.108986
ORD000524,401,"[{""sku"": ""SKU000228"", ""qty"": 1, ""unit_price"": 4293.69, ""line_total"": 4293.69}, {""sku"": ""SKU000463"", ""qty"": 1, ""unit_price"": 1540.0, ""line_total"": 1540.0}, {""sku"": ""SKU000675"", ""qty"": 3, ""unit_price"": 1270.0, ""line_total"": 3810.0}]",9643.69,placed,2025-11-08T23:57:39.109521
ORD000525,258,"[{""sku"": ""SKU000761"", ""qty"": 2, ""unit_price"": 1480.0, ""line_total"": 2960.0}]",2960.0,placed,2025-11-29T15:02:39.109921
ORD000526,164,"[{""sku"": ""SKU000434"", ""qty"": 3, ""unit_price"": 1190.0, ""line_total"": 3570.0}, {""sku"": ""SKU000301"", ""qty"": 3, ""unit_price"": 2241.75, ""line_total"": 6725.25}, {""sku"": ""SKU000540"", ""qty"": 2, ""unit_price"": 1470.0, ""line_total"": 2940.0}, {""sku"": ""SKU000049"", ""qty"": 1, ""unit_price"": 2876.92, ""line_total"": 2876.92}]",16112.17,delivered,2025-11-08T09:20:39.110514
ORD000527,107,"[{""sku"": ""SKU000685"", ""qty"": 3, ""unit_price"": 1640.0, ""line_total"": 4920.0}, {""sku"": ""SKU000612"", ""qty"": 1, ""unit_price"": 1880.0, ""line_total"": 1880.0}, {""sku"": ""SKU000791"", ""qty"": 3, ""unit_price"": 1560.0, ""line_total"": 4680.0}, {""sku"": ""SKU000104"", ""qty"": 2, ""unit_price"": 3828.37, ""line_total"": 7656.74}]",19136.74,shipped,2025-11-24T05:16:39.111103
ORD000528,411,"[{""sku"": ""SKU000118"", ""qty"": 2, ""unit_price"": 2621.71, ""line_total"": 5243.42}, {""sku"": ""SKU000865"", ""qty"": 1, ""unit_price"": 1310.0, ""line_total"": 1310.0}]",6553.42,delivered,2025-11-20T10:15:39.111612
ORD000529,413,"[{""sku"": ""SKU000378"", ""qty"": 2, ""unit_price"": 2240.0, ""line_total"": 4480.0}, {""sku"": ""SKU000592"", ""qty"": 1, ""unit_price"": 610.0, ""line_total"": 610.0}]",5090.0,delivered,2025-11-22T20:26:39.112099
ORD000530,352,"[{""sku"": ""SKU000796"", ""qty"": 1, ""unit_price"": 1210.0, ""line_total"": 1210.0}]",1210.0,delivered,2025-11-28T17:54:39.112506
ORD000531,246,"[{""sku"": ""SKU000587"", ""qty"": 2, ""unit_price"": 1830.0, ""line_total"": 3660.0}]",3660.0,placed,2025-11-24T02:41:39.112904
ORD000532,167,"[{""sku"": ""SKU000307"", ""qty"": 3, ""unit_price"": 3976.44, ""line_total"": 11929.32}, {""sku"": ""SKU000355"", ""qty"": 3, ""unit_price"": 820.0, ""line_total"": 2460.0}]",14389.32,shipped,2025-11-13T07:54:39.113422
ORD000533,227,"[{""sku"": ""SKU000251"", ""qty"": 2, ""unit_price"": 4190.71, ""line_total"": 8381.42}, {""sku"": ""SKU000020"", ""qty"": 3, ""unit_price"": 4360.68, ""line_total"": 13082.04}]",21463.46,placed,2025-12-03T18:21:39.113895
ORD000534,166,"[{""sku"": ""SKU000411"", ""qty"": 1, ""unit_price"": 1000.0, ""line_total"": 1000.0}]",1000.0,cancelled,2025-11-10T04:46:39.114315
ORD000535,351,"[{""sku"": ""SKU000629"", ""qty"": 2, ""unit_price"": 1030.0, ""line_total"": 2060.0}]",2060.0,placed,2025-11-24T01:07:39.114718
ORD000536,218,"[{""sku"": ""SKU000418"", ""qty"": 2, ""unit_price"": 1510.0, ""line_total"": 3020.0}, {""sku"": ""SKU000004"", ""qty"": 3, ""unit_price"": 2693.25, ""line_total"": 8079.75}]",11099.75,cancelled,2025-11-15T18:33:39.115196
ORD000537,441,"[{""sku"": ""SKU000714"", ""qty"": 1, ""unit_price"": 1280.0, ""line_total"": 1280.0}, {""sku"": ""SKU000003"", ""qty"": 3, ""unit_price"": 4619.44, ""line_total"": 13858.32}]",15138.32,delivered,2025-12-02T20:50:39.115672
ORD000538,273,"[{""sku"": ""SKU000649"", ""qty"": 2, ""unit_price"": 1600.0, ""line_total"": 3200.0}]",3200.0,delivered,2025-11-12T22:15:39.116087
ORD000539,244,"[{""sku"": ""SKU000323"", ""qty"": 2, ""unit_price"": 2130.0, ""line_total"": 4260.0}, {""sku"": ""SKU000603"", ""qty"": 1, ""unit_price"": 1670.0, ""line_total"": 1670.0}]",5930.0,delivered,2025-11-14T02:11:39.116645
ORD000540,310,"[{""sku"": ""SKU000777"", ""qty"": 2, ""unit_price"": 1660.0, ""line_total"": 3320.0}]",3320.0,delivered,2025-11-25T23:10:39.117068
ORD000541,371,"[{""sku"": ""SKU000766"", ""qty"": 3, ""unit_price"": 1170.0, ""line_total"": 3510.0}, {""sku"": ""SKU000154"", ""qty"": 2, ""unit_price"": 2021.27, ""line_total"": 4042.54}, {""sku"": ""SKU000312"", ""qty"": 1, ""unit_price"": 1742.75, ""line_total"": 1742.75}, {""sku"": ""SKU000708"", ""qty"": 3, ""unit_price"": 1670.0, ""line_total"": 5010.0}]",14305.29,delivered,2025-11-26T06:26:39.117647
ORD000542,446,"[{""sku"": ""SKU000873"", ""qty"": 3, ""unit_price"": 1580.0, ""line_total"": 4740.0}]",4740.0,cancelled,2025-12-03T23:40:39.118071
ORD000543,286,"[{""sku"": ""SKU000087"", ""qty"": 3, ""unit_price"": 4361.83, ""line_total"": 13085.49}, {""sku"": ""SKU000809"", ""qty"": 3, ""unit_price"": 1810.0, ""line_total"": 5430.0}, {""sku"": ""SKU000557"", ""qty"": 2, ""unit_price"": 1810.0, ""line_total"": 3620.0}, {""sku"": ""SKU000100"", ""qty"": 1, ""unit_price"": 1357.52, ""line_total"": 1357.52}]",23493.01,placed,2025-11-26T15:42:39.118652
ORD000544,331,"[{""sku"": ""SKU000677"", ""qty"": 1, ""unit_price"": 2510.0, ""line_total"": 2510.0}, {""sku"": ""SKU000536"", ""qty"": 2, ""unit_price"": 2340.0, ""line_total"": 4680.0}, {""sku"": ""SKU000601"", ""qty"": 3, ""unit_price"": 3520.0, ""line_total"": 10560.0}]",17750.0,delivered,2025-12-01T08:09:39.119223
ORD000545,357,"[{""sku"": ""SKU000896"", ""qty"": 2, ""unit_price"": 1940.0, ""line_total"": 3880.0}, {""sku"": ""SKU000390"", ""qty"": 1, ""unit_price"": 3370.0, ""line_total"": 3370.0}, {""sku"": ""SKU000699"", ""qty"": 2, ""unit_price"": 1380.0, ""line_total"": 2760.0}]",10010.0,cancelled,2025-11-13T16:38:39.119788
ORD000546,185,"[{""sku"": ""SKU000564"", ""qty"": 2, ""unit_price"": 850.0, ""line_total"": 1700.0}, {""sku"": ""SKU000560"", ""qty"": 1, ""unit_price"": 1570.0, ""line_total"": 1570.0}]",3270.0,delivered,2025-11-16T01:03:39.120296
ORD000547,121,"[{""sku"": ""SKU000211"", ""qty"": 1, ""unit_price"": 3076.94, ""line_total"": 3076.94}, {""sku"": ""SKU000277"", ""qty"": 1, ""unit_price"": 2666.28, ""line_total"": 2666.28}]",5743.22,delivered,2025-11-10T22:05:39.120785
ORD000548,443,"[{""sku"": ""SKU000726"", ""qty"": 1, ""unit_price"": 1360.0, ""line_total"": 1360.0}, {""sku"": ""SKU000809"", ""qty"": 2, ""unit_price"": 1810.0, ""line_total"": 3620.0}]",4980.0,placed,2025-11-07T22:28:39.121267
ORD000549,101,"[{""sku"": ""SKU000011"", ""qty"": 2, ""unit_price"": 1616.24, ""line_total"": 3232.48}, {""sku"": ""SKU000007"", ""qty"": 3, ""unit_price"": 2949.2, ""line_total"": 8847.599999999999}]",12080.08,delivered,2025-12-05T12:20:39.121730
ORD000550,362,"[{""sku"": ""SKU000135"", ""qty"": 1, ""unit_price"": 3950.63, ""line_total"": 3950.63}, {""sku"": ""SKU000269"", ""qty"": 2, ""unit_price"": 4818.4, ""line_total"": 9636.8}]",13587.43,cancelled,2025-11-26T02:55:39.122280
ORD000551,372,"[{""sku"": ""SKU000618"", ""qty"": 3, ""unit_price"": 830.0, ""line_total"": 2490.0}]",2490.0,delivered,2025-11-09T09:09:39.122693
ORD000552,445,"[{""sku"": ""SKU000235"", ""qty"": 2, ""unit_price"": 2692.93, ""line_total"": 5385.86}, {""sku"": ""SKU000147"", ""qty"": 1, ""unit_price"": 4389.05, ""line_total"": 4389.05}, {""sku"": ""SKU000715"", ""qty"": 2, ""unit_price"": 1320.0, ""line_total"": 2640.0}]",12414.91,shipped,2025-12-04T21:54:39.123228
ORD000553,179,"[{""sku"": ""SKU000484"", ""qty"": 2, ""unit_price"": 1170.0, ""line_total"": 2340.0}]",2340.0,delivered,2025-12-06T22:03:39.123640
ORD000554,395,"[{""sku"": ""SKU000719"", ""qty"": 3, ""unit_price"": 1390.0, ""line_total"": 4170.0}, {""sku"": ""SKU000064"", ""qty"": 1, ""unit_price"": 1282.92, ""line_total"": 1282.92}, {""sku"": ""SKU000883"", ""qty"": 2, ""unit_price"": 1610.0, ""line_total"": 3220.0}]",8672.92,delivered,2025-11-30T20:29:39.124163
ORD000555,366,"[{""sku"": ""SKU000827"", ""qty"": 2, ""unit_price"": 1050.0, ""line_total"": 2100.0}, {""sku"": ""SKU000695"", ""qty"": 1, ""unit_price"": 1480.0, ""line_total"": 1480.0}, {""sku"": ""SKU000095"", ""qty"": 1, ""unit_price"": 2217.42, ""line_total"": 2217.42}, {""sku"": ""SKU000706"", ""qty"": 3, ""unit_price"": 890.0, ""line_total"": 2670.0}]",8467.42,delivered,2025-11-18T13:28:39.124753
ORD000556,171,"[{""sku"": ""SKU000802"", ""qty"": 2, ""unit_price"": 2010.0, ""line_total"": 4020.0}, {""sku"": ""SKU000037"", ""qty"": 1, ""unit_price"": 2343.56, ""line_total"": 2343.56}, {""sku"": ""SKU000691"", ""qty"": 2, ""unit_price"": 1560.0, ""line_total"": 3120.0}]",9483.56,delivered,2025-11-24T15:03:39.125297
ORD000557,126,"[{""sku"": ""SKU000508"", ""qty"": 1, ""unit_price"": 2730.0, ""line_total"": 2730.0}, {""sku"": ""SKU000166"", ""qty"": 2, ""unit_price"": 2541.55, ""line_total"": 5083.1}]",7813.1,shipped,2025-11-09T03:04:39.125793
ORD000558,332,"[{""sku"": ""SKU000115"", ""qty"": 2, ""unit_price"": 4418.47, ""line_total"": 8836.94}, {""sku"": ""SKU000470"", ""qty"": 3, ""unit_price"": 970.0, ""line_total"": 2910.0}]",11746.94,delivered,2025-11-28T18:16:39.126273
ORD000559,136,"[{""sku"": ""SKU000106"", ""qty"": 3, ""unit_price"": 3615.86, ""line_total"": 10847.58}, {""sku"": ""SKU000020"", ""qty"": 3, ""unit_price"": 4360.68, ""line_total"": 13082.04}]",23929.62,shipped,2025-11-21T16:23:39.126739
ORD000560,202,"[{""sku"": ""SKU000177"", ""qty"": 1, ""unit_price"": 4072.66, ""line_total"": 4072.66}]",4072.66,delivered,2025-11-08T10:27:39.127168
ORD000561,360,"[{""sku"": ""SKU000164"", ""qty"": 3, ""unit_price"": 3820.31, ""line_total"": 11460.93}, {""sku"": ""SKU000886"", ""qty"": 3, ""unit_price"": 1870.0, ""line_total"": 5610.0}]",17070.93,shipped,2025-11-24T00:06:39.127639
ORD000562,332,"[{""sku"": ""SKU000677"", ""qty"": 2, ""unit_price"": 2510.0, ""line_total"": 5020.0}, {""sku"": ""SKU000522"", ""qty"": 2, ""unit_price"": 1150.0, ""line_total"": 2300.0}]",7320.0,cancelled,2025-11-16T05:22:39.128129
ORD000563,159,"[{""sku"": ""SKU000327"", ""qty"": 3, ""unit_price"": 1050.0, ""line_total"": 3150.0}]",3150.0,delivered,2025-11-12T15:29:39.128543
ORD000564,159,"[{""sku"": ""SKU000772"", ""qty"": 2, ""unit_price"": 1510.0, ""line_total"": 3020.0}, {""sku"": ""SKU000819"", ""qty"": 1, ""unit_price"": 1210.0, ""line_total"": 1210.0}, {""sku"": ""SKU000304"", ""qty"": 2, ""unit_price"": 1484.64, ""line_total"": 2969.28}]",7199.28,delivered,2025-11-29T13:56:39.129071
ORD000565,134,"[{""sku"": ""SKU000681"", ""qty"": 3, ""unit_price"": 1170.0, ""line_total"": 3510.0}, {""sku"": ""SKU000758"", ""qty"": 2, ""unit_price"": 1370.0, ""line_total"": 2740.0}]",6250.0,delivered,2025-11-29T19:50:39.129561
ORD000566,448,"[{""sku"": ""SKU000448"", ""qty"": 1, ""unit_price"": 1210.0, ""line_total"": 1210.0}, {""sku"": ""SKU000211"", ""qty"": 1, ""unit_price"": 3076.94, ""line_total"": 3076.94}, {""sku"": ""SKU000641"", ""qty"": 2, ""unit_price"": 1020.0, ""line_total"": 2040.0}]",6326.94,placed,2025-11-06T17:16:39.130110
ORD000567,271,"[{""sku"": ""SKU000649"", ""qty"": 1, ""unit_price"": 1600.0, ""line_total"": 1600.0}]",1600.0,delivered,2025-11-09T19:38:39.130533
ORD000568,196,"[{""sku"": ""SKU000398"", ""qty"": 2, ""unit_price"": 2380.0, ""line_total"": 4760.0}, {""sku"": ""SKU000535"", ""qty"": 2, ""unit_price"": 1140.0, ""line_total"": 2280.0}, {""sku"": ""SKU000039"", ""qty"": 3, ""unit_price"": 3282.58, ""line_total"": 9847.74}, {""sku"": ""SKU000300"", ""qty"": 1, ""unit_price"": 531.44, ""line_total"": 531.44}]",17419.18,placed,2025-11-07T15:18:39.131135
ORD000569,238,"[{""sku"": ""SKU000627"", ""qty"": 1, ""unit_price"": 2080.0, ""line_total"": 2080.0}, {""sku"": ""SKU000224"", ""qty"": 2, ""unit_price"": 1205.27, ""line_total"": 2410.54}, {""sku"": ""SKU000826"", ""qty"": 3, ""unit_price"": 1580.0, ""line_total"": 4740.0}, {""sku"": ""SKU000716"", ""qty"": 1, ""unit_price"": 1230.0, ""line_total"": 1230.0}]",10460.54,cancelled,2025-12-01T03:56:39.131744
ORD000570,326,"[{""sku"": ""SKU000356"", ""qty"": 3, ""unit_price"": 740.0, ""line_total"": 2220.0}, {""sku"": ""SKU000537"", ""qty"": 1, ""unit_price"": 2010.0, ""line_total"": 2010.0}]",4230.0,delivered,2025-11-18T23:11:39.132255
ORD000571,368,"[{""sku"": ""SKU000873"", ""qty"": 3, ""unit_price"": 1580.0, ""line_total"": 4740.0}]",4740.0,delivered,2025-11-30T06:04:39.132661
ORD000572,419,"[{""sku"": ""SKU000747"", ""qty"": 3, ""unit_price"": 1050.0, ""line_total"": 3150.0}, {""sku"": ""SKU000324"", ""qty"": 1, ""unit_price"": 1710.0, ""line_total"": 1710.0}]",4860.0,placed,2025-12-02T21:14:39.133129
ORD000573,225,"[{""sku"": ""SKU000731"", ""qty"": 1, ""unit_price"": 2050.0, ""line_total"": 2050.0}, {""sku"": ""SKU000087"", ""qty"": 2, ""unit_price"": 4361.83, ""line_total"": 8723.66}, {""sku"": ""SKU000348"", ""qty"": 3, ""unit_price"": 2170.0, ""line_total"": 6510.0}]",17283.66,shipped,2025-12-06T21:51:39.133650
ORD000574,181,"[{""sku"": ""SKU000254"", ""qty"": 3, ""unit_price"": 2715.46, ""line_total"": 8146.38}]",8146.38,shipped,2025-11-29T02:35:39.134069
ORD000575,363,"[{""sku"": ""SKU000158"", ""qty"": 3, ""unit_price"": 3710.99, ""line_total"": 11132.97}]",11132.97,shipped,2025-11-25T01:47:39.134492
ORD000576,283,"[{""sku"": ""SKU000854"", ""qty"": 1, ""unit_price"": 1400.0, ""line_total"": 1400.0}, {""sku"": ""SKU000263"", ""qty"": 3, ""unit_price"": 2887.55, ""line_total"": 8662.650000000001}, {""sku"": ""SKU000110"", ""qty"": 2, ""unit_price"": 3459.75, ""line_total"": 6919.5}]",16982.15,cancelled,2025-12-03T19:37:39.135041
ORD000577,422,"[{""sku"": ""SKU000243"", ""qty"": 3, ""unit_price"": 2615.0, ""line_total"": 7845.0}]",7845.0,shipped,2025-11-25T04:09:39.135442
ORD000578,434,"[{""sku"": ""SKU000822"", ""qty"": 1, ""unit_price"": 960.0, ""line_total"": 960.0}, {""sku"": ""SKU000759"", ""qty"": 3, ""unit_price"": 970.0, ""line_total"": 2910.0}, {""sku"": ""SKU000201"", ""qty"": 2, ""unit_price"": 3672.07, ""line_total"": 7344.14}, {""sku"": ""SKU000802"", ""qty"": 1, ""unit_price"": 2010.0, ""line_total"": 2010.0}]",13224.14,placed,2025-11-13T05:25:39.136057
ORD000579,262,"[{""sku"": ""SKU000654"", ""qty"": 2, ""unit_price"": 1140.0, ""line_total"": 2280.0}]",2280.0,delivered,2025-12-03T05:50:39.136475
