inventory_id,sku,store_id,quantity,created_at,updated_at
2447,SKU000490,STORE_DELHI,183,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2448,SKU000490,STORE_BANGALORE,81,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2449,SKU000490,STORE_PUNE,71,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2450,SKU000490,STORE_CHENNAI,162,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2451,SKU000491,STORE_MUMBAI,199,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2452,SKU000491,STORE_DELHI,218,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2453,SKU000491,STORE_BANGALORE,181,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2454,SKU000491,STORE_PUNE,71,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2455,SKU000491,STORE_CHENNAI,168,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2456,SKU000492,STORE_MUMBAI,118,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2457,SKU000492,STORE_DELHI,81,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2458,SKU000492,STORE_BANGALORE,234,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2459,SKU000492,STORE_PUNE,57,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2460,SKU000492,STORE_CHENNAI,198,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2461,SKU000493,STORE_MUMBAI,220,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2462,SKU000493,STORE_DELHI,218,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2463,SKU000493,STORE_BANGALORE,185,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2464,SKU000493,STORE_PUNE,175,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2465,SKU000493,STORE_CHENNAI,95,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2466,SKU000494,STORE_MUMBAI,183,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2467,SKU000494,STORE_DELHI,204,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2468,SKU000494,STORE_BANGALORE,210,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2469,SKU000494,STORE_PUNE,125,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2470,SKU000494,STORE_CHENNAI,199,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2471,SKU000495,STORE_MUMBAI,168,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2472,SKU000495,STORE_DELHI,91,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2473,SKU000495,STORE_BANGALORE,151,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2474,SKU000495,STORE_PUNE,68,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2475,SKU000495,STORE_CHENNAI,62,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2476,SKU000496,STORE_MUMBAI,289,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2477,SKU000496,STORE_DELHI,71,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2478,SKU000496,STORE_BANGALORE,88,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2479,SKU000496,STORE_PUNE,66,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2480,SKU000496,STORE_CHENNAI,99,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2481,SKU000497,STORE_MUMBAI,174,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2482,SKU000497,STORE_DELHI,220,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2483,SKU000497,STORE_BANGALORE,147,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2484,SKU000497,STORE_PUNE,83,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2485,SKU000497,STORE_CHENNAI,71,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2486,SKU000498,STORE_MUMBAI,250,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2487,SKU000498,STORE_DELHI,234,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2488,SKU000498,STORE_BANGALORE,156,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2489,SKU000498,STORE_PUNE,42,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2490,SKU000498,STORE_CHENNAI,167,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2491,SKU000499,STORE_MUMBAI,98,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2492,SKU000499,STORE_DELHI,92,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2493,SKU000499,STORE_BANGALORE,216,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2494,SKU000499,STORE_PUNE,69,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2495,SKU000499,STORE_CHENNAI,88,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2496,SKU000500,STORE_MUMBAI,187,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2497,SKU000500,STORE_DELHI,180,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2498,SKU000500,STORE_BANGALORE,84,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2499,SKU000500,STORE_PUNE,167,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2500,SKU000500,STORE_CHENNAI,160,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2501,SKU000501,STORE_MUMBAI,215,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2502,SKU000501,STORE_DELHI,175,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2503,SKU000501,STORE_BANGALORE,203,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2504,SKU000501,STORE_PUNE,111,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2505,SKU000501,STORE_CHENNAI,178,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2506,SKU000502,STORE_MUMBAI,187,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2507,SKU000502,STORE_DELHI,74,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2508,SKU000502,STORE_BANGALORE,62,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2509,SKU000502,STORE_PUNE,171,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2510,SKU000502,STORE_CHENNAI,153,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2511,SKU000503,STORE_MUMBAI,143,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2512,SKU000503,STORE_DELHI,175,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2513,SKU000503,STORE_BANGALORE,157,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2514,SKU000503,STORE_PUNE,49,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2515,SKU000503,STORE_CHENNAI,198,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2516,SKU000504,STORE_MUMBAI,207,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2517,SKU000504,STORE_DELHI,115,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2518,SKU000504,STORE_BANGALORE,214,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2519,SKU000504,STORE_PUNE,105,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2520,SKU000504,STORE_CHENNAI,161,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2521,SKU000505,STORE_MUMBAI,92,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2522,SKU000505,STORE_DELHI,206,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2523,SKU000505,STORE_BANGALORE,223,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2524,SKU000505,STORE_PUNE,125,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2525,SKU000505,STORE_CHENNAI,139,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2526,SKU000506,STORE_MUMBAI,137,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2527,SKU000506,STORE_DELHI,123,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2528,SKU000506,STORE_BANGALORE,71,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2529,SKU000506,STORE_PUNE,53,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2530,SKU000506,STORE_CHENNAI,170,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2531,SKU000507,STORE_MUMBAI,241,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2532,SKU000507,STORE_DELHI,250,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2533,SKU000507,STORE_BANGALORE,180,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2534,SKU000507,STORE_PUNE,59,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2535,SKU000507,STORE_CHENNAI,124,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2536,SKU000508,STORE_MUMBAI,223,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2537,SKU000508,STORE_DELHI,139,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2538,SKU000508,STORE_BANGALORE,115,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2539,SKU000508,STORE_PUNE,140,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2540,SKU000508,STORE_CHENNAI,181,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2541,SKU000509,STORE_MUMBAI,190,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2542,SKU000509,STORE_DELHI,194,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2543,SKU000509,STORE_BANGALORE,191,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2544,SKU000509,STORE_PUNE,59,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2545,SKU000509,STORE_CHENNAI,187,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2546,SKU000510,STORE_MUMBAI,103,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2547,SKU000510,STORE_DELHI,223,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2548,SKU000510,STORE_BANGALORE,96,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2549,SKU000510,STORE_PUNE,93,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2550,SKU000510,STORE_CHENNAI,152,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2551,SKU000511,STORE_MUMBAI,228,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2552,SKU000511,STORE_DELHI,107,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2553,SKU000511,STORE_BANGALORE,233,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2554,SKU000511,STORE_PUNE,43,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2555,SKU000511,STORE_CHENNAI,106,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2556,SKU000512,STORE_MUMBAI,252,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2557,SKU000512,STORE_DELHI,89,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2558,SKU000512,STORE_BANGALORE,76,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2559,SKU000512,STORE_PUNE,158,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2560,SKU000512,STORE_CHENNAI,120,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2561,SKU000513,STORE_MUMBAI,83,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2562,SKU000513,STORE_DELHI,83,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2563,SKU000513,STORE_BANGALORE,62,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2564,SKU000513,STORE_PUNE,119,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2565,SKU000513,STORE_CHENNAI,104,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2566,SKU000514,STORE_MUMBAI,211,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2567,SKU000514,STORE_DELHI,189,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2568,SKU000514,STORE_BANGALORE,83,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2569,SKU000514,STORE_PUNE,121,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2570,SKU000514,STORE_CHENNAI,196,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2571,SKU000515,STORE_MUMBAI,238,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2572,SKU000515,STORE_DELHI,257,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2573,SKU000515,STORE_BANGALORE,119,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2574,SKU000515,STORE_PUNE,88,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2575,SKU000515,STORE_CHENNAI,112,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2576,SKU000516,STORE_MUMBAI,189,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2577,SKU000516,STORE_DELHI,219,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2578,SKU000516,STORE_BANGALORE,211,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2579,SKU000516,STORE_PUNE,148,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2580,SKU000516,STORE_CHENNAI,125,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2581,SKU000517,STORE_MUMBAI,109,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2582,SKU000517,STORE_DELHI,127,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2583,SKU000517,STORE_BANGALORE,176,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2584,SKU000517,STORE_PUNE,139,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2585,SKU000517,STORE_CHENNAI,68,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2586,SKU000518,STORE_MUMBAI,255,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2587,SKU000518,STORE_DELHI,242,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2588,SKU000518,STORE_BANGALORE,153,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2589,SKU000518,STORE_PUNE,152,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2590,SKU000518,STORE_CHENNAI,195,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2591,SKU000519,STORE_MUMBAI,142,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2592,SKU000519,STORE_DELHI,185,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2593,SKU000519,STORE_BANGALORE,172,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2594,SKU000519,STORE_PUNE,86,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2595,SKU000519,STORE_CHENNAI,106,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2596,SKU000520,STORE_MUMBAI,197,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2597,SKU000520,STORE_DELHI,114,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2598,SKU000520,STORE_BANGALORE,220,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2599,SKU000520,STORE_PUNE,43,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2600,SKU000520,STORE_CHENNAI,197,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2601,SKU000521,STORE_MUMBAI,126,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2602,SKU000521,STORE_DELHI,212,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2603,SKU000521,STORE_BANGALORE,106,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2604,SKU000521,STORE_PUNE,117,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2605,SKU000521,STORE_CHENNAI,173,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2606,SKU000522,STORE_MUMBAI,154,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2607,SKU000522,STORE_DELHI,172,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2608,SKU000522,STORE_BANGALORE,196,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2609,SKU000522,STORE_PUNE,129,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2610,SKU000522,STORE_CHENNAI,193,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2611,SKU000523,STORE_MUMBAI,148,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2612,SKU000523,STORE_DELHI,130,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2613,SKU000523,STORE_BANGALORE,197,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2614,SKU000523,STORE_PUNE,89,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2615,SKU000523,STORE_CHENNAI,52,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2616,SKU000524,STORE_MUMBAI,284,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2617,SKU000524,STORE_DELHI,176,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2618,SKU000524,STORE_BANGALORE,172,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2619,SKU000524,STORE_PUNE,133,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2620,SKU000524,STORE_CHENNAI,167,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2621,SKU000525,STORE_MUMBAI,277,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2622,SKU000525,STORE_DELHI,150,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2623,SKU000525,STORE_BANGALORE,168,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2624,SKU000525,STORE_PUNE,90,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2625,SKU000525,STORE_CHENNAI,196,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2626,SKU000526,STORE_MUMBAI,249,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2627,SKU000526,STORE_DELHI,104,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2628,SKU000526,STORE_BANGALORE,105,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2629,SKU000526,STORE_PUNE,108,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2630,SKU000526,STORE_CHENNAI,142,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2631,SKU000527,STORE_MUMBAI,143,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2632,SKU000527,STORE_DELHI,234,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2633,SKU000527,STORE_BANGALORE,108,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2634,SKU000527,STORE_PUNE,113,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2635,SKU000527,STORE_CHENNAI,54,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2636,SKU000528,STORE_MUMBAI,179,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2637,SKU000528,STORE_DELHI,139,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2638,SKU000528,STORE_BANGALORE,149,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2639,SKU000528,STORE_PUNE,43,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2640,SKU000528,STORE_CHENNAI,175,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2641,SKU000529,STORE_MUMBAI,118,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2642,SKU000529,STORE_DELHI,232,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2643,SKU000529,STORE_BANGALORE,188,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2644,SKU000529,STORE_PUNE,63,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2645,SKU000529,STORE_CHENNAI,106,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2646,SKU000530,STORE_MUMBAI,179,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2647,SKU000530,STORE_DELHI,139,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2648,SKU000530,STORE_BANGALORE,100,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2649,SKU000530,STORE_PUNE,99,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2650,SKU000530,STORE_CHENNAI,157,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2651,SKU000531,STORE_MUMBAI,267,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2652,SKU000531,STORE_DELHI,126,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2653,SKU000531,STORE_BANGALORE,90,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2654,SKU000531,STORE_PUNE,123,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2655,SKU000531,STORE_CHENNAI,85,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2656,SKU000532,STORE_MUMBAI,292,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2657,SKU000532,STORE_DELHI,227,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2658,SKU000532,STORE_BANGALORE,211,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2659,SKU000532,STORE_PUNE,147,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2660,SKU000532,STORE_CHENNAI,155,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2661,SKU000533,STORE_MUMBAI,237,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2662,SKU000533,STORE_DELHI,155,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2663,SKU000533,STORE_BANGALORE,194,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2664,SKU000533,STORE_PUNE,53,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2665,SKU000533,STORE_CHENNAI,169,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2666,SKU000534,STORE_MUMBAI,217,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2667,SKU000534,STORE_DELHI,149,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2668,SKU000534,STORE_BANGALORE,203,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2669,SKU000534,STORE_PUNE,145,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2670,SKU000534,STORE_CHENNAI,119,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2671,SKU000535,STORE_MUMBAI,123,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2672,SKU000535,STORE_DELHI,142,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2673,SKU000535,STORE_BANGALORE,104,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2674,SKU000535,STORE_PUNE,146,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2675,SKU000535,STORE_CHENNAI,133,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2676,SKU000536,STORE_MUMBAI,161,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2677,SKU000536,STORE_DELHI,176,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2678,SKU000536,STORE_BANGALORE,80,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2679,SKU000536,STORE_PUNE,46,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2680,SKU000536,STORE_CHENNAI,119,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2681,SKU000537,STORE_MUMBAI,206,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2682,SKU000537,STORE_DELHI,212,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2683,SKU000537,STORE_BANGALORE,219,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2684,SKU000537,STORE_PUNE,159,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2685,SKU000537,STORE_CHENNAI,177,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2686,SKU000538,STORE_MUMBAI,221,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2687,SKU000538,STORE_DELHI,126,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2688,SKU000538,STORE_BANGALORE,224,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2689,SKU000538,STORE_PUNE,97,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2690,SKU000538,STORE_CHENNAI,70,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2691,SKU000539,STORE_MUMBAI,161,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2692,SKU000539,STORE_DELHI,138,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2693,SKU000539,STORE_BANGALORE,190,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2694,SKU000539,STORE_PUNE,126,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2695,SKU000539,STORE_CHENNAI,98,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2696,SKU000540,STORE_MUMBAI,226,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2697,SKU000540,STORE_DELHI,184,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2698,SKU000540,STORE_BANGALORE,148,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2699,SKU000540,STORE_PUNE,124,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2700,SKU000540,STORE_CHENNAI,177,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2701,SKU000541,STORE_MUMBAI,219,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2702,SKU000541,STORE_DELHI,258,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2703,SKU000541,STORE_BANGALORE,228,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2704,SKU000541,STORE_PUNE,156,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2705,SKU000541,STORE_CHENNAI,176,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2706,SKU000542,STORE_MUMBAI,150,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2707,SKU000542,STORE_DELHI,155,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
2708,SKU000542,STORE_BANGALORE,92,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
